"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank","tb_mort_mse_male_neg_norm","tb_mort_mse_female_neg_norm","tb_mort_mse_male_pos_norm","tb_mort_mse_female_pos_norm","tb_mort_mse_overall_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"520",3511,3511,5055.9047622907,15167.81363792,30588.0131519891,28117.2846198925,117116386.857642,169253009.851336,286369396.708979,0.0326980493398975,0.0517535841897248,9,12,8,45,1.5,14,30,60,17,0.264878091735149,0.345977946905618,3101,3174,0.109363884345051,0.201677570998868,0.0701346810125717,0.029723906350629,0.0921658672777441,263,375,388,536,68
"521",3512,3512,5056.10754025375,15164.4760064829,28483.830740529,29740.9420569793,117340959.698793,168088467.268084,285429426.966876,0.0327004778372152,0.0515233038994569,9,12,8,45,1.5,14,30,60,20,0.265656704622658,0.342326633533063,3103,3169,0.109315592895875,0.201691081314672,0.0766010390525594,0.0262949786435553,0.0930701401509439,267,371,389,558,62
"522",3513,3513,2776.17173775035,8513.3370473771,124707.699711056,12963.4827786057,100347248.798205,198018179.990214,298365428.788419,0.0305437333534734,0.0548222738744415,9,12,8,45,1.5,17,22,40,17,0.206738082735678,0.436168423323003,2259,3880,0.0130817381221787,0.0497877273149073,0.00978333710557082,0.183099202744032,0.0704386550422981,180,76,84,99,421
"523",3514,3514,2773.46283537894,8482.63452667906,119461.127283779,12878.3418867238,100545276.897115,196659605.495153,297204882.392267,0.0305463749395248,0.0545743141704999,9,12,8,45,1.5,17,22,40,20,0.207424662774076,0.431908741201655,2288,3822,0.0126375101581852,0.0496072435682056,0.00944425604193214,0.174549507876763,0.0676470799208866,168,70,80,94,400
"524",3515,3515,2883.05427868012,8566.09793065008,61356.9773989582,14634.1280725682,107455570.986605,183586805.281834,291042376.268439,0.0315842899544373,0.0533578769495348,9,12,8,45,1.5,17,22,60,17,0.231383232327736,0.390920209805661,2810,3383,0.0138451236430409,0.0569088999520588,0.0164368284035659,0.0798643093165406,0.0430411460350519,47,85,93,193,176
"525",3516,3516,2880.69257477946,8539.16425014852,57839.8986655532,15564.942072961,107657995.527194,182346071.898322,290004067.425516,0.0315866464408176,0.0531215001229474,9,12,8,45,1.5,17,22,60,20,0.232085055198407,0.387030007368977,2824,3353,0.0134554261921465,0.0567515487041549,0.0201438767363549,0.0741329579606647,0.0423244453883661,43,79,90,242,164
"526",3517,3517,2885.86206350824,8566.73705715987,77009.6322846437,10867.3356473529,108972606.196471,182860993.03833,291833599.2348,0.0316135370366678,0.0531848500312282,9,12,8,45,1.5,17,30,40,17,0.236642920717294,0.38864449401065,2889,3361,0.0138543710227909,0.057095971856554,0.0014352474497298,0.10537151902159,0.046232098517265,75,87,96,10,240
"527",3518,3518,2883.46563198691,8539.22281832668,73252.7774343258,11527.2394800679,109192564.450316,181596940.357169,290789504.807485,0.0316162558288253,0.0529455392623656,9,12,8,45,1.5,17,30,40,20,0.23740553444334,0.384681176116816,2898,3337,0.0134562736021293,0.0569363068408456,0.00406337229726634,0.099249433969672,0.0450723579686765,64,80,94,36,222
"528",3519,3519,3005.58553819348,8712.0562087604,33348.7665888291,25423.0311024991,116142252.45545,169854740.271049,285996992.726499,0.0326042121638433,0.0518121324987565,9,12,8,45,1.5,17,30,60,17,0.261500686008665,0.347864615851662,3089,3178,0.0159569616041855,0.0650726865242323,0.059404580256084,0.0342227672385551,0.0442941338740753,57,100,112,485,80
"529",3520,3520,3003.5207581203,8688.13561406219,31121.8176980251,26937.6218856121,116363027.74472,168700002.382295,285063030.127015,0.0326065893699277,0.0515840316484176,9,12,8,45,1.5,17,30,60,20,0.262266132465097,0.344244044173444,3092,3173,0.0156108598236571,0.064935118168999,0.0654365707880563,0.0305937820743761,0.044918301457261,62,94,110,514,72
"530",3623,3623,13091.4890689356,55035.6330102327,324100.79823359,93568.345995566,102105823.609497,202759853.608197,304865677.217694,0.030992463555105,0.0560981427428569,10,6,8,45,1.2,14,30,60,17,0.212835209194555,0.451035493483092,2420,4079,0.686202522540473,0.737057648888327,0.330799269050108,0.50802565227593,0.536299510683571,1047,1063,1063,1017,1016
"531",3624,3624,13093.944540032,55055.0820521727,319262.481143415,92097.0270664464,102194114.225788,202047994.446426,304242108.672214,0.0309935468004143,0.0559648610592679,10,6,8,45,1.2,14,30,60,20,0.213141320171012,0.448803526259113,2424,4049,0.686483926415666,0.737221247483859,0.324939612468996,0.500141241002576,0.532265290821376,1044,1064,1064,1010,1007
"532",3631,3631,10386.619311157,42040.6536078067,333864.153637556,98264.9405521481,101521348.486304,203801075.208049,305322423.694353,0.0309338271453418,0.0562132883915038,10,6,8,45,1.2,17,30,60,17,0.210808784890458,0.454300145549928,2374,4130,0.498181047077514,0.556842579723681,0.349503868479658,0.523935793752417,0.473036624029862,1011,965,949,1031,1026
"533",3632,3632,10388.9046789067,42058.3756754379,329027.917945374,96771.6274719156,101607098.441533,203097791.479272,304704889.920805,0.0309348853353001,0.0560818126703123,10,6,8,45,1.2,17,30,60,20,0.211106087181789,0.452095065786839,2381,4096,0.498437463744373,0.556994844987432,0.343556618264178,0.516054774277801,0.468969879508955,1008,967,951,1024,1021
"534",3639,3639,13085.920711812,55015.2817364007,323889.257123781,93601.1832140217,102718881.02832,198245216.142409,300964097.170728,0.030996000558321,0.0552627524299699,10,6,8,45,1.5,14,30,60,17,0.214960730716365,0.436880273752934,2466,3887,0.685908064472095,0.736686650668809,0.330930046150451,0.507680929704037,0.536102235784527,1046,1061,1061,1018,1014
"535",3640,3640,13088.3709787079,55034.6911268849,319057.657814192,92128.595599916,102811150.1392,197543542.605138,300354692.744338,0.0309970836776289,0.055129719580349,10,6,8,45,1.5,14,30,60,20,0.215280635467458,0.434680242593364,2472,3857,0.686188894639167,0.736849902528477,0.325065336920194,0.49980746557284,0.532069600181439,1043,1062,1062,1011,1005
"536",3647,3647,10384.9827850063,42035.0937366637,334067.204389216,98417.8964943904,102024269.435612,199894105.651578,301918375.08719,0.0309373496983383,0.0554337193484218,10,6,8,45,1.5,17,30,60,17,0.212552454029273,0.442050211204152,2416,3948,0.498100602534793,0.556733544280259,0.350113028924645,0.52426668063015,0.473280742229449,1012,964,948,1032,1027
"537",3648,3648,10387.2665739807,42052.8082608214,329227.652479449,96920.2636266189,102113851.562972,199198917.117236,301312768.680208,0.0309384077656018,0.0553024175544747,10,6,8,45,1.5,17,30,60,20,0.212863042782999,0.439870513159277,2421,3922,0.498356910056807,0.556885704356284,0.344148574776706,0.516380257122929,0.469207172452509,1009,966,950,1025,1022
"538",3750,3750,11213.969668988,44867.7941632313,317663.35783521,85184.8483133527,99747681.9483404,205141500.713111,304889182.661451,0.0306282154400535,0.0561538351789713,10,7,8,45,1.2,14,30,40,20,0.20465933414864,0.458502923225841,2185,4187,0.539086316882933,0.611965752117149,0.297411254803788,0.497535346100752,0.468694394071379,1006,1003,1003,988,1002
"539",3751,3751,11422.1845620782,46031.2470215234,251045.515418559,60255.6775738047,103808317.451056,197361284.790717,301169602.241774,0.0312350528127978,0.0554612814909178,10,7,8,45,1.2,14,30,60,17,0.218737898224783,0.434108790415815,2563,3846,0.555920058305166,0.625838309659504,0.198128647549433,0.388976428202841,0.412483196318616,956,1009,1009,857,856
"540",3752,3752,11424.6106694602,46050.0410138109,246267.239424582,59055.1408996095,103915147.491508,196564319.329022,300479466.820531,0.0312363245035528,0.0553112347514326,10,7,8,45,1.2,14,30,60,20,0.219108286940725,0.431609980419856,2574,3818,0.556191984412188,0.625999951863677,0.193347405029822,0.381189858531619,0.408799566323605,948,1011,1011,844,839
"541",3758,3758,8469.84719366411,32036.8204769864,326738.217709114,89579.4637347055,99538742.7518875,205259654.538567,304798397.290454,0.0305999056440426,0.0561876217734066,10,7,8,45,1.2,17,30,40,20,0.203934924419347,0.458873383395447,2163,4197,0.353437803760721,0.429135425346484,0.314913195861937,0.512323530951061,0.40468566386534,943,819,806,1001,1019
"542",3759,3759,8679.2889266686,33152.9346869023,260144.44432091,64139.4643483142,103515356.423934,197623619.141904,301138975.565838,0.0311956048971393,0.0555077728991821,10,7,8,45,1.2,17,30,60,17,0.217722177757038,0.434931315017615,2536,3863,0.369586612776484,0.443089722513962,0.213596168752678,0.403803835393416,0.347755268301917,869,837,824,879,876
"543",3760,3760,8681.31961046581,33168.0277088942,255357.499610298,62905.4567614752,103619508.236664,196837556.231282,300457064.467946,0.031196847591797,0.0553596850096439,10,7,8,45,1.2,17,30,60,20,0.218083280832698,0.432466688941679,2544,3829,0.369804990364954,0.44322501916546,0.208681625390084,0.396003139379111,0.344011431336841,863,839,826,871,866
"544",3763,3763,11189.6959713105,44748.3323779943,298658.155418251,80290.8583801659,99001494.6298362,203221636.041995,302223130.671831,0.030579888643598,0.0556983580208738,10,7,8,45,1.5,14,22,60,17,0.202072240091727,0.452483368726116,2101,4105,0.537357850801832,0.610348488996346,0.277920510987247,0.466564901337441,0.452886891657042,994,999,999,970,971
"545",3764,3764,11192.6368354906,44770.3827136774,293345.808544132,78796.2483087607,99140932.8991696,202238388.367498,301379321.266667,0.0305812066581114,0.0555306725948292,10,7,8,45,1.5,14,22,60,20,0.202555684273841,0.449400488431264,2112,4058,0.537676892219383,0.610544427466247,0.271968095390753,0.457908021930482,0.448607099133497,989,1000,1000,961,961
"546",3765,3765,11209.9254344168,44843.7916919666,323429.734667438,87016.1715265151,100139912.923149,202088354.851609,302228267.774758,0.0306303610437111,0.0555330038730933,10,7,8,45,1.5,14,30,40,17,0.206019231856227,0.448930072500774,2239,4052,0.53873903044852,0.611696300321598,0.304704659996755,0.506932102380895,0.473578094867319,1013,1001,1001,994,1012
"547",3766,3766,11212.4167687363,44862.9469356887,317829.396353586,85309.4657517931,100252726.990824,201242903.39569,301495630.386514,0.0306317841374855,0.0553766395904185,10,7,8,45,1.5,14,30,40,20,0.206410367696761,0.446279239245522,2247,4009,0.539016183422445,0.611862288345757,0.297907554673807,0.497805918686569,0.468889736361753,1007,1002,1002,989,1003
"548",3767,3767,11420.5869355515,46026.117966235,251243.120399036,60371.8075549103,104347679.512588,193534575.717527,297882255.230115,0.0312386431168098,0.0546860082405178,10,7,8,45,1.5,14,30,60,17,0.220607911757993,0.422110505241229,2606,3686,0.555845847141516,0.625731865948424,0.198591145376778,0.389298440775954,0.412682418463807,957,1008,1008,859,857
"549",3768,3768,11423.0119452584,46044.9066416222,246459.954637417,59165.3339819076,104458856.157219,192746842.589414,297205698.746633,0.0312399146576596,0.0545361549421353,10,7,8,45,1.5,14,30,60,20,0.220993370515411,0.419640642355966,2616,3660,0.556117696319487,0.625893435018726,0.193786258637358,0.381503902850812,0.408989274714094,950,1010,1010,847,841
"550",3771,3771,8447.42324913745,31932.834610584,307814.847590294,84590.3079810908,98851537.8225003,203160766.228245,302012304.050745,0.030552831335551,0.0557144244423095,10,7,8,45,1.5,17,22,60,17,0.201552327255591,0.452292517169352,2084,4101,0.351933255317602,0.427641404164061,0.295043445825241,0.481486438235982,0.3888738971147,921,815,802,987,985
"551",3772,3772,8449.36962553513,31947.1641381087,302396.328910277,83036.4472768336,98953751.374259,202338502.077749,301292253.452008,0.0305541193869709,0.0555614936532557,10,7,8,45,1.5,17,22,60,20,0.201906710217795,0.449714385522082,2095,4060,0.352140586073923,0.427771083737771,0.288855059390709,0.472656543673602,0.384435814881632,917,816,803,978,978
"552",3773,3773,8466.49213225288,32017.8047583417,332497.632583694,91437.9029912694,99928850.1159772,202192369.454611,302121219.570588,0.0306020678994386,0.0555646759925448,10,7,8,45,1.5,17,30,40,17,0.205287459390348,0.449256200472686,2214,4055,0.353162669544202,0.428911890508055,0.322314593074192,0.521708942183672,0.40962197258781,951,817,804,1007,1025
"553",3774,3774,8468.53860025985,32032.8092580596,326904.627671587,89706.8259930077,100038944.111556,201358731.268812,301397675.380368,0.0306034586183688,0.0554103426176443,10,7,8,45,1.5,17,30,40,20,0.20566916451264,0.446642406611086,2230,4018,0.353379766323518,0.429048238800744,0.315420427217611,0.512594708833714,0.40489014184025,944,818,805,1002,1020
"554",3775,3775,8677.91983864455,33148.6121824447,260342.766089656,64259.9180668115,104049383.606652,193793241.856271,297842625.462923,0.0311991792797507,0.0547323818915823,10,7,8,45,1.5,17,30,60,17,0.219573694817675,0.422921528509079,2582,3702,0.369524071417961,0.442998505444365,0.214075886243117,0.404127016028358,0.347965386053908,870,836,823,881,877
"555",3776,3776,8679.94803762175,33163.6950817521,255551.102562471,63020.1351373269,104157828.340835,193016283.66771,297174112.008544,0.0312004218284129,0.0545844856356465,10,7,8,45,1.5,17,30,60,20,0.219949681812293,0.420485449429957,2590,3669,0.369742302543553,0.443133636541862,0.209138342072287,0.396318630338099,0.344212279540199,865,838,825,872,867
"556",3875,3875,9551.74624115307,36162.0608460311,229913.931552833,50287.5004052579,100319739.758689,202064280.041404,302384019.800094,0.0307987158119327,0.0558622198640443,10,8,8,45,1.2,14,22,60,17,0.206642706586986,0.448854588205305,2255,4051,0.413124991928356,0.501218197950113,0.158429508368014,0.354540880687138,0.336759754692239,852,889,896,783,795
"557",3876,3876,9553.89434499336,36177.9686995325,224624.581334104,49115.4489327205,100439381.223172,201127753.055971,301567134.279143,0.0308002503462384,0.0556892067159891,10,8,8,45,1.2,14,22,60,20,0.20705751358524,0.445918196222008,2271,4003,0.413355159133255,0.501361317847489,0.153761710660439,0.34592147610575,0.332848251426005,845,891,898,767,777
"558",3877,3877,9561.87801607768,36224.4522490721,253915.756473963,55503.5891305305,101506007.666681,201121686.025618,302627693.692299,0.0308243588199494,0.0557808252887886,10,8,8,45,1.2,14,30,40,17,0.210755596981349,0.445899173620878,2373,4002,0.414027719304267,0.501893239147031,0.179203038852667,0.393653707618947,0.355041215631744,879,893,900,823,860
"559",3878,3878,9564.13153239533,36241.0725884562,248423.615375666,54125.1179353206,101634828.719142,200170697.033306,301805525.752448,0.0308260723975702,0.0556058907763045,10,8,8,45,1.2,14,30,40,20,0.21120223038152,0.442917437379784,2383,3964,0.414268195309416,0.502043382272363,0.173713156508993,0.384703839641464,0.350787414361493,873,895,902,810,846
"560",3879,3879,9791.44936636192,37439.9095870441,183684.957812952,34478.9108285506,106308200.048743,191313729.414354,297621929.463097,0.0315374309639825,0.0547251767778245,10,8,8,45,1.2,14,30,60,17,0.227405200993236,0.415147251237656,2741,3603,0.431613902011499,0.51718869529634,0.0954704149193253,0.279207198558189,0.302163803504822,796,908,917,612,646
"561",3880,3880,9793.67302742759,37456.5154938534,179162.984121471,33681.3331272446,106436562.72704,190432358.295258,296868921.022298,0.0315389101988996,0.0545579594288811,10,8,8,45,1.2,14,30,60,20,0.227850245171711,0.41238379526823,2750,3572,0.431854169194924,0.517336849281055,0.0922939918244337,0.271838293278433,0.299077889226056,788,910,919,605,630
"562",3883,3883,6846.32687750785,24006.641502601,238781.509484628,53763.6025158743,100507747.461252,202450738.644385,302958486.105637,0.030756809777443,0.0558854275289286,10,8,8,45,1.2,17,22,60,17,0.207294545070288,0.450066292685067,2283,4066,0.237250924794702,0.320966510660332,0.172273389667959,0.36899128360818,0.274022889073848,744,633,617,808,814
"563",3884,3884,6847.73118392445,24015.7515589925,233474.453998351,52549.1259376554,100624561.428448,201526438.250232,302150999.67868,0.030758315612955,0.0557145018603587,10,8,8,45,1.2,17,22,60,20,0.207699548898152,0.447168236024913,2299,4025,0.237382736180564,0.321060074195976,0.167436630258885,0.360343026926267,0.270022459230854,734,636,621,796,803
"564",3885,3885,6847.70912974836,24017.6022698001,262433.397187059,59067.7250919669,100707467.897575,201322021.471951,302029489.369527,0.0307783188878645,0.0557236977736014,10,8,8,45,1.2,17,30,40,17,0.207986992584528,0.446527306507312,2307,4017,0.237409513704862,0.321058604811043,0.193397522678759,0.407533860822855,0.291973038753665,778,637,620,845,878
"565",3886,3886,6849.19853667769,24027.2471771657,256921.810655553,57648.1368333246,100834420.828572,200383030.981403,301217451.809974,0.0307799418562847,0.055550898581865,10,8,8,45,1.2,17,30,40,20,0.208427149050799,0.443583190436205,2313,3971,0.23754906373087,0.321157838266558,0.187743888026481,0.398552305010542,0.287630238310593,770,639,623,836,870
"566",3887,3887,7075.41413200056,25142.7127228476,192334.703471946,37301.6341054425,106366591.04303,191904329.17925,298270920.22228,0.0314815501457446,0.0547677244676845,10,8,8,45,1.2,17,30,60,17,0.227607647470882,0.416999021065916,2744,3629,0.253688487367667,0.33622971336886,0.106712157752062,0.293302626971491,0.237988075564371,678,659,645,645,674
"567",3888,3888,7076.9463799202,25153.0119390032,187779.248290767,36454.1525858125,106491835.104187,191034225.879047,297526060.983234,0.0314830016170431,0.0546025520834349,10,8,8,45,1.2,17,30,60,20,0.228041879142003,0.414270894279293,2755,3595,0.253837504442471,0.336331801154795,0.103336988327141,0.285879161019108,0.234798705923328,669,661,647,635,659
"568",3891,3891,9541.80690880213,36139.1084894062,229535.129112004,50272.1203883062,100996112.396789,197368475.859528,298364588.256317,0.0308023644568391,0.0550219791321531,10,8,8,45,1.5,14,22,60,17,0.208987747287748,0.434131337333455,2325,3847,0.412792899369813,0.500555978461753,0.158368256102605,0.353923592861809,0.336357330255637,851,888,895,782,794
"569",3892,3892,9552.5751594108,36174.1088838815,224834.291621687,49212.7274621461,100951758.579785,197285814.446195,298237573.02598,0.0308038988080938,0.0549167681169888,10,8,8,45,1.5,14,22,60,20,0.20883396888181,0.433872160272658,2324,3845,0.413299312316478,0.501273425585646,0.154149130929334,0.346263215211464,0.333038251422664,846,890,897,770,778
"570",3893,3893,9560.5819683319,36220.7477200643,254084.136009277,55603.6289080606,102030499.693903,197278915.340211,299309415.034114,0.0308281054923903,0.0550069724080332,10,8,8,45,1.5,14,30,40,17,0.212574054857644,0.43385052877691,2417,3844,0.413974119295497,0.501806888470266,0.179601456034133,0.393928095072619,0.355215066885178,880,892,899,825,861
"571",3894,3894,9562.83372577403,36237.3616687601,248586.726918394,54218.5397981584,102164524.032269,196338771.606179,298503295.638447,0.0308298188647397,0.0548322590291282,10,8,8,45,1.5,14,30,40,20,0.213038728486728,0.430902796819692,2423,3808,0.414214502835194,0.501956914408486,0.174085217265205,0.384969642494467,0.350950741376638,874,894,901,811,848
"572",3895,3895,9790.09334790186,37435.8957605801,183874.275685075,34545.119260462,106880368.206698,187564018.389819,294444386.596518,0.0315410681969964,0.053954331000766,10,8,8,45,1.5,14,30,60,17,0.229388956015993,0.403390386178365,2774,3483,0.431555826846418,0.517098349001527,0.095734095801897,0.279515706648377,0.302305775904671,797,907,916,614,648
"573",3896,3896,9792.31525226233,37452.4946654429,179345.49899948,33739.8825651215,107013549.185053,186692894.930793,293706444.115847,0.031542547255353,0.0537873215332123,10,8,8,45,1.5,14,30,60,20,0.229850705645143,0.400659060780026,2785,3458,0.431795992720232,0.51724638594373,0.0925271700920314,0.272135715364441,0.299207341369734,789,909,918,606,631
"574",3899,3899,6845.42385536254,24004.1628574464,238999.131044478,53873.9892147969,101010251.269773,198595806.780315,299606058.050088,0.0307604560195725,0.0551125829796689,10,8,8,45,1.5,17,22,60,17,0.209036767946986,0.437979517613048,2328,3898,0.237215061827576,0.320906345767768,0.172713014370672,0.369345914742896,0.274241960253139,746,632,616,809,817
"575",3900,3900,6846.82434702296,24013.2589125366,233685.456886437,52651.8157992434,101132095.807984,197682011.257339,298814107.065323,0.0307619616756225,0.0549418679461177,10,8,8,45,1.5,17,22,60,20,0.20945921318675,0.43511439798513,2346,3865,0.237346670631714,0.32099965514088,0.167845601632364,0.360686872424305,0.27022900737152,735,634,619,798,807
"576",3901,3901,6846.55925385919,24013.7987543175,262505.119295453,59146.6277117908,101193371.427742,197618431.560112,298811802.987854,0.0307819190404231,0.0549616128337063,10,8,8,45,1.5,17,30,40,17,0.209671660902999,0.434915049844455,2351,3862,0.237354481482737,0.320981993002913,0.193711759277207,0.407650737536272,0.292076043941174,779,635,618,846,879
"577",3902,3902,6848.04289283584,24023.4130870995,256995.286452043,57723.6728665007,101324842.982988,196690631.358648,298015474.341636,0.0307835418195295,0.0547891530681225,10,8,8,45,1.5,17,30,40,20,0.210127483818765,0.432006019868752,2363,3824,0.237493589131875,0.321080842161925,0.188044716898557,0.398672039494117,0.287729913176562,771,638,622,837,871
"578",3903,3903,7074.43983898274,25139.9636249414,192525.826002584,37374.1249964911,106933026.786955,188150466.297139,295083493.084094,0.0314851851716009,0.0539966530426202,10,8,8,45,1.5,17,30,60,17,0.229571527733105,0.405229138249005,2779,3502,0.253648711279648,0.336164799972166,0.10700085907874,0.29361407589207,0.238147182741606,679,658,644,646,675
"579",3904,3904,7075.96848531813,25150.2496174043,187963.76772839,36519.1594767988,107063035.726568,187290481.082729,294353516.809297,0.0314866364698148,0.0538316866783378,10,8,8,45,1.5,17,30,60,20,0.230022279637726,0.402532735765547,2789,3478,0.253797537023775,0.336266647798394,0.103595883967676,0.286179849689783,0.234945557061671,672,660,646,636,661
"580",4003,4003,7984.83299569286,28349.8041865547,167846.854899507,28215.9645168649,102663874.130598,197980786.79668,300644660.927278,0.0310302260679782,0.0554473623309052,10,9,8,45,1.2,14,22,60,17,0.214770017185518,0.436051180493452,2462,3877,0.300091182614594,0.396820794676426,0.0705276823505371,0.253397786973139,0.236560036255307,674,735,753,538,585
"581",4004,4004,7986.55431223389,28361.5012210113,162861.975844234,27520.9827514627,102803608.78656,196947779.97835,299751388.764909,0.0310320031886038,0.0552555718173731,10,9,8,45,1.2,14,22,60,20,0.215254488964948,0.432812285098854,2471,3832,0.300260424412443,0.396935479377456,0.0677598565618556,0.245274541661352,0.233349500224942,664,737,757,526,566
"582",4005,4005,8007.97973652719,28445.8504343199,191177.809258354,31561.074604481,104268424.190983,197273281.070634,301541705.261617,0.0310749917790713,0.055245421816161,10,9,8,45,1.2,14,30,40,17,0.220333126906497,0.433832863056356,2601,3843,0.301480854476184,0.39836297299699,0.0838498764387867,0.29141737852462,0.252548941983657,703,739,765,584,670
"583",4006,4006,8009.80735739839,28458.2225183749,185964.030040088,30632.9429246244,104420735.977906,196222640.618972,300643376.596877,0.0310769790248139,0.0550514014020505,10,9,8,45,1.2,14,30,40,20,0.220861204654502,0.430538679068522,2614,3802,0.301659863416986,0.398484740346698,0.0801535106826108,0.282921122723454,0.248951310774556,696,743,767,575,656
"584",4007,4007,8225.26788983212,29568.0377045865,124636.623199119,18243.5374489969,109425207.088705,186163440.476191,295588647.564896,0.0318500707718003,0.0541636176956303,10,9,8,45,1.2,14,30,60,17,0.238212125995134,0.39899900630194,2908,3445,0.31771753325552,0.41284004697214,0.0308116175726121,0.182983378079889,0.210250014741282,612,764,783,332,420
"585",4008,4008,8227.10249947407,29580.7907416933,120562.374875864,17982.3946349325,109576319.122108,185194810.658356,294771129.780464,0.0318517932949483,0.0539783352288826,10,9,8,45,1.2,14,30,60,20,0.238736044096994,0.395961958917175,2914,3423,0.317902054121556,0.412962279956764,0.0297715934291326,0.176344075857315,0.208007567601599,610,769,785,323,404
"586",4011,4011,5384.20704417189,17311.8704042137,175639.878862564,30606.6867876836,102608252.635985,197406508.986295,300014761.62228,0.0309902255749993,0.0553035475768775,10,9,8,45,1.2,17,22,60,17,0.214577172795671,0.434250586613265,2458,3848,0.140385766272746,0.223551089406172,0.0800489433161651,0.266097121233933,0.176631190500813,535,441,429,574,615
"587",4012,4012,5384.80666028691,17313.376542291,170618.619580413,29853.2482782678,102746212.030628,196387705.580244,299133917.610873,0.0309919663690445,0.0551140150353783,10,9,8,45,1.2,17,22,60,20,0.215055489595119,0.431056224677504,2469,3810,0.140407558250615,0.223591039521822,0.0770483084213201,0.257914591533468,0.173288589540924,523,443,431,559,599
"588",4013,4013,5401.02022622617,17365.021450887,198720.892354365,34082.6703140341,103643020.57881,197486426.18008,301129446.75889,0.0310133522801712,0.0552850947812461,10,9,8,45,1.2,17,30,40,17,0.218164800096189,0.434501159432639,2548,3855,0.141154796981332,0.224671287063777,0.0938923523438784,0.303709414844191,0.192445746965443,571,445,433,609,688
"589",4014,4014,5401.68005114596,17366.8340378263,193474.264631186,33100.777676794,103791730.651165,196448296.049158,300240026.700324,0.0310152888347747,0.0550932901506982,10,9,8,45,1.2,17,30,40,20,0.218680390397516,0.431246200374894,2560,3814,0.141181022899833,0.224715248660528,0.0899818788633306,0.29515962986798,0.188721706931465,562,447,435,600,676
"590",4015,4015,5599.4448980977,18280.0838527564,131971.2879159,19716.5525249134,109293499.874488,185741803.258018,295035303.132506,0.0317999722580597,0.0540433829580744,10,9,8,45,1.2,17,30,60,17,0.237755486029934,0.397677002594027,2902,3435,0.154394631967761,0.237891559819042,0.0366780292069934,0.194935780558158,0.147941381286906,459,471,455,368,448
"591",4016,4016,5600.22121533761,18283.266246173,127842.420819243,19388.2108869779,109442321.445797,184786651.546947,294228972.992744,0.0318016494244193,0.053860343963195,10,9,8,45,1.2,17,30,60,20,0.23827146290749,0.394682214541102,2909,3412,0.154440677312441,0.237943282851059,0.035370379858165,0.188207472827115,0.145550147838284,451,473,457,358,436
"592",4017,4017,7764.74366790603,27232.8833580683,248504.297609567,51222.8947477983,97813430.1284381,205281850.12739,303095280.255828,0.0302185743606027,0.0556631750835697,10,9,8,45,1.5,14,22,40,17,0.197953120757244,0.458942975569616,1979,4199,0.283930702813594,0.382157089218727,0.162154798314826,0.384835317571222,0.297314593172279,786,712,720,785,847
"593",4018,4018,7766.44235870579,27244.0750303784,242251.311720093,49751.2796286153,97959076.2883662,204176450.615601,302135526.903967,0.0302205667515385,0.0554627666508738,10,9,8,45,1.5,14,22,40,20,0.198458088217047,0.455477099716338,1996,4145,0.284092632638604,0.382270266453634,0.156293962130827,0.374645594260361,0.292554446735804,780,713,722,777,828
"594",4019,4019,7983.82982273587,28347.1838000165,168052.712264809,28263.6249818383,103189365.305918,194187957.33834,297377322.644258,0.0310339359768306,0.0546776198128206,10,9,8,45,1.5,14,22,60,17,0.21659193919212,0.424159121654028,2508,3718,0.300053268822818,0.396753957120456,0.0707174943292407,0.253733247444505,0.236696667720779,676,734,752,540,586
"595",4020,4020,7985.54839323182,28358.8708252931,163058.859748586,27558.8174858876,103334724.352478,193166703.566767,296501427.919245,0.0310357128822844,0.0544860571211064,10,9,8,45,1.5,14,22,60,20,0.217095911205782,0.420957076828409,2520,3673,0.300222365800061,0.396868458863064,0.0679105367075261,0.245595379185244,0.233469939700456,665,736,755,527,569
"596",4021,4021,8006.97877770253,28443.2937600559,191337.702960334,31617.9686592414,104820103.947816,193481286.424169,298301390.371985,0.0310788061651783,0.0544737560978151,10,9,8,45,1.5,14,30,40,17,0.222245846923079,0.421943421690785,2644,3685,0.301443862523176,0.398296282960142,0.0840764619980457,0.291677937657668,0.252674348993378,704,738,764,586,671
"597",4022,4022,8008.80369866709,28455.6566049386,186116.813198917,30681.5229961944,104978190.506302,192442675.715474,297420866.221775,0.0310807931689889,0.0542799743527795,10,9,8,45,1.5,14,30,40,20,0.222793946288739,0.418686955826784,2657,3644,0.301622737784443,0.398417870425454,0.0803469850751794,0.283170094677421,0.249063245567759,697,742,766,577,657
