"sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","hiv_prev_mse_male","hiv_prev_mse_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","hiv_prev_mse_male_norm_rank","hiv_prev_mse_female_norm_rank"
3628,1679.83227929268,5587.80015672453,33328.407834512,39364.3573231953,94378581.31321,170467749.212866,10,6,8,45,1.2,17,22,60,20,0.184120303335706,0.455693129267922,1891,4422
3629,1694.47729928789,5617.13904679028,43616.7821108288,28774.7762616206,95729789.2895087,170562670.937764,10,6,8,45,1.2,17,30,40,17,0.188546374836659,0.45602459702123,1956,4428
3630,1689.1804330347,5565.06609572594,41141.8426964287,30564.8345842851,95980497.8293952,169041173.475334,10,6,8,45,1.2,17,30,40,20,0.189367605870594,0.450711510411454,1969,4389
3631,1782.72857542345,5476.4741903577,23378.3663015136,56352.0144566281,102642042.881504,157849624.400227,10,6,8,45,1.2,17,30,60,17,0.21118843229009,0.411630492531452,2309,4093
3632,1778.23616559342,5432.4871836868,22623.8679717166,58936.547105049,102887277.528081,156485658.614721,10,6,8,45,1.2,17,30,60,20,0.211991732817691,0.406867508346393,2321,4055
3633,2816.65218330027,7656.25394769202,67352.4044818488,20865.4964214235,88284069.5847729,181657708.534036,10,6,8,45,1.5,14,22,40,17,0.164156874206647,0.494768595708918,1643,4655
3634,2814.73793429126,7632.79200837539,63317.2452570247,22144.227698281,88528771.220599,179992485.695699,10,6,8,45,1.5,14,22,40,20,0.164958428782674,0.488953618436114,1653,4626
3635,2998.48669286676,8217.97313792308,31563.5256494696,42296.298439834,95549698.0584702,167049740.291683,10,6,8,45,1.5,14,22,60,17,0.187956460715922,0.443757402867019,1950,4335
3636,2997.02277310381,8199.48349290029,29626.7397239546,44605.5811748059,95794062.4990402,165560912.075779,10,6,8,45,1.5,14,22,60,20,0.188756910761529,0.438558397641245,1959,4303
3637,3022.99826819263,8282.05526742179,38138.609156851,32853.7659411627,97215123.5627114,165695967.215051,10,6,8,45,1.5,14,30,40,17,0.193411795860904,0.439030011738387,2040,4310
3638,3021.53892728038,8263.27173568103,35944.3447775427,34855.4488548552,97484096.6573329,164175089.004349,10,6,8,45,1.5,14,30,40,20,0.194292855009095,0.433719087562756,2049,4268
3639,3218.60322768129,8964.80131969562,22260.9761825687,64346.98511413,104417662.84269,152859373.539712,10,6,8,45,1.5,14,30,60,17,0.217004724855397,0.39420447922475,2387,3949
3640,3217.55922099564,8950.57277128221,21824.5539400229,67153.4355644898,104680124.717176,151497786.23265,10,6,8,45,1.5,14,30,60,20,0.217864455587545,0.389449800713724,2396,3911
3641,1621.73429902373,5976.73531957159,75145.698585501,19339.8516779519,87688094.2037477,182783682.674246,10,6,8,45,1.5,17,22,40,17,0.162204673142492,0.498700510335808,1625,4670
3642,1615.73214607183,5917.56300699573,70857.0437376031,20407.1727924606,87923782.2933867,181137844.836563,10,6,8,45,1.5,17,22,40,20,0.162976702582048,0.492953225707881,1634,4643
3643,1686.93175605832,5645.29452602743,35614.7972054777,36987.4090214019,94720522.4121981,168498442.980328,10,6,8,45,1.5,17,22,60,17,0.185240379430418,0.448816289290856,1904,4377
3644,1681.78604070564,5594.81433953107,33373.8235736435,39067.607125097,94955930.9211377,167025317.905376,10,6,8,45,1.5,17,22,60,20,0.186011493064126,0.443672119613601,1917,4334
3645,1696.37104815231,5623.68704373031,43663.3785690729,28573.6910564877,96326322.1553619,167117407.337391,10,6,8,45,1.5,17,30,40,17,0.190500402020666,0.443993696967636,1989,4340
3646,1691.0536391771,5571.52897768837,41171.0801774787,30348.5273767024,96585511.5486483,165613040.00658,10,6,8,45,1.5,17,30,40,20,0.191349413281032,0.438740428974174,2001,4307
3647,1784.40807446397,5482.5292764232,23388.7798321721,56004.7395362134,103297819.122816,154532378.387533,10,6,8,45,1.5,17,30,60,17,0.213336519471032,0.400046631364031,2337,3997
3648,1779.89719791284,5438.46601254013,22614.2793203323,58572.7964109647,103550691.676313,153184251.196753,10,6,8,45,1.5,17,30,60,20,0.21416483903548,0.395338955733624,2348,3959
3649,2853.52775880798,7658.92481408647,63962.269921734,18539.8444638991,162386062.918363,122591485.952468,10,6,12,35,1.2,14,22,40,17,0.406888360854635,0.2885086682116,3195,3265
3650,2851.69916634049,7636.73064541358,60056.9976284258,19440.7315229986,162848206.65906,121224611.613576,10,6,12,35,1.2,14,22,40,20,0.408402177584495,0.283735527324715,3202,3229
3651,3048.99359387057,8268.03499186181,26981.1821379074,37434.7038222204,175084349.752374,109087437.181538,10,6,12,35,1.2,14,22,60,17,0.448483382829634,0.24135237483994,3538,2855
3652,3047.64345617175,8251.09835856032,25222.7163742141,39308.8571085938,175525514.825695,107894328.278905,10,6,12,35,1.2,14,22,60,20,0.449928480988092,0.237186024851778,3555,2806
3653,3050.45702140632,8269.69096722591,37155.6968546587,27429.0116726598,174226213.234907,111032198.475891,10,6,12,35,1.2,14,30,40,17,0.445672436143034,0.24814350361102,3506,2919
3654,3049.04270946992,8251.75911460308,34921.0905262461,28949.863977583,174696465.900744,109785915.720014,10,6,12,35,1.2,14,30,40,20,0.447212814796074,0.24379146991675,3523,2878
3655,3253.45686503652,8986.59656100367,19550.642972076,55918.7379119737,187002544.333989,98385766.7778801,10,6,12,35,1.2,14,30,60,17,0.487523103069441,0.203982018905793,3948,2433
3656,3252.48013504185,8973.53130326801,19170.6439834742,58215.9797484254,187447638.905061,97303093.93694,10,6,12,35,1.2,14,30,60,20,0.488981072849672,0.200201312913171,3961,2395
3657,1642.87443669969,5861.65911886311,71492.2410556423,17430.1297909594,161524950.145824,122997976.225006,10,6,12,35,1.2,17,22,40,17,0.404067665026533,0.289928136910929,3180,3273
3658,1637.07802755281,5804.95358047648,67365.6848406354,18147.1353699719,161976423.575743,121652212.536003,10,6,12,35,1.2,17,22,40,20,0.405546529654815,0.285228714655865,3187,3243
