"","X","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","hiv_prev_mse_male_norm","hiv_prev_mse_female_norm","avg_prev_mse_norm","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"92",316,316,6013.17821635197,25755.9347195198,335683.167162716,105034.817037475,472487.097136063,212704256.924274,77971412.7209621,290675669.645237,0.0431020531668309,0.035527942602066,6,8,8,45,1.5,17,22,60,20,0.191116053484994,0.329052213357507,0.260084133421251,1534,1170,1194,1101,1753
"93",317,317,6044.79084050668,25996.5399296651,344595.038026362,107094.341005933,483730.709802467,219344790.918995,75310633.8302445,294655424.74924,0.0434395609693016,0.0347043743455437,6,8,8,45,1.5,17,30,40,17,0.2048704533983,0.300282365374005,0.252576409386153,1561,1182,1206,1115,1773
"94",318,318,6044.46918480434,26009.4563787267,336171.381483543,104692.230796661,472917.537843735,219689681.901328,74656262.212781,294345944.114109,0.0434410014761568,0.034485791127323,6,8,8,45,1.5,17,30,40,20,0.205584818914879,0.293206928920108,0.249395873917494,1535,1184,1204,1094,1755
"95",319,319,6297.68310226288,27331.2281227816,279454.847294325,82190.6327997422,395274.391319112,223367685.082867,75651466.2372464,299019151.320113,0.0438010600717803,0.0344365359803325,6,8,8,45,1.5,17,30,60,17,0.213202990387462,0.303967638348585,0.258585314368024,1404,1226,1248,930,1648
"96",320,320,6297.81167604947,27346.3575315364,272110.882897563,80380.7934391702,386135.845544319,223692779.954163,75031968.053228,298724748.007391,0.043802614531226,0.0342267901420102,6,8,8,45,1.5,17,30,60,20,0.213876352631089,0.297269273203536,0.255572812917313,1381,1229,1249,910,1632
"97",417,417,6282.58203332902,25528.7757245527,293638.232788244,79714.0160677412,405163.606613866,210619849.324784,81684511.8129903,292304361.137774,0.0428939069719197,0.0367507038228852,6,9,8,45,1.2,14,22,40,17,0.186798663388278,0.36920034321452,0.277999503301399,1430,1159,1244,902,1681
"98",418,418,6281.72521184722,25536.1504190974,284122.371167568,77353.0781507873,393293.3249493,211039513.26545,80807000.9273412,291846514.192791,0.0428959600317443,0.0364782885229377,6,9,8,45,1.2,14,22,40,20,0.187667904577872,0.359712198644498,0.273690051611185,1398,1161,1242,877,1658
"99",419,419,6532.15152483183,26825.6685265013,218290.340492036,54836.9561130506,306485.11665642,217750469.63244,79672450.8259306,297422920.458371,0.0435615258011283,0.0359378899200218,6,9,8,45,1.2,14,22,60,17,0.201568168885789,0.347444800529938,0.274506484707863,1196,1204,1275,666,1502
"100",420,420,6531.71148701645,26835.4557657954,210412.37990445,53354.4642812166,297134.011438479,218148370.975822,78866100.1354114,297014471.111233,0.0435632192373776,0.0356776774426564,6,9,8,45,1.2,14,22,60,20,0.202392333660379,0.33872608028281,0.270559206971595,1170,1206,1273,641,1475
"101",421,421,6558.10258647454,27054.8411800691,217179.205910414,53258.4877536123,304050.63743057,223186751.700055,74975390.4050247,298162142.10508,0.0437836079840118,0.034825571523887,6,9,8,45,1.2,14,30,40,17,0.212828226835789,0.296657523635111,0.25474287523545,1185,1217,1280,639,1499
"102",422,422,6557.9356202699,27066.8122963011,209529.428001906,51624.4809225708,294778.656841048,223607746.890006,74199336.6608589,297807083.550865,0.0437854017612022,0.0345661057577987,6,9,8,45,1.2,14,30,40,20,0.213700225414333,0.288266391127044,0.250983308270688,1162,1218,1279,617,1473
"103",423,423,6823.36978155236,28412.4038192512,159003.691866545,38504.2045388524,232743.670006201,228948176.183542,74408503.2731059,303356679.456648,0.0443466428242234,0.0344721880532419,6,9,8,45,1.2,14,30,60,17,0.224761745507509,0.290528018975402,0.257644882241456,967,1249,1321,436,1297
"104",424,424,6823.59547870007,28426.4820206726,152744.236836013,37602.501963234,225596.81629862,229343661.667998,73685970.6536234,303029632.321621,0.0443482664046418,0.0342241954356376,6,9,8,45,1.2,14,30,60,20,0.225580906363765,0.282715587172763,0.254148246768264,941,1252,1322,422,1266
"105",425,425,3917.9852229013,14815.8805344192,307205.810812732,85604.7527966003,411544.429366653,210195395.05419,81436222.5988825,291631617.653073,0.0428784510791289,0.0366061787643839,6,9,8,45,1.2,17,22,40,17,0.185919500087962,0.36651569964239,0.276217599865176,1445,699,734,953,1703
"106",426,426,3911.31158644581,14790.7309033054,297636.513177936,83165.6599984002,399504.215666088,210606291.991963,80575912.9814157,291182204.973379,0.0428803099643089,0.0363381774075424,6,9,8,45,1.2,17,22,40,20,0.186770582366853,0.357213544923856,0.271992063645355,1410,693,729,936,1689
"107",427,427,4066.55514618497,15612.4360692339,231519.456331307,59655.165533633,310853.613080359,217103587.449216,79770574.7538574,296874162.203073,0.0435187652478944,0.0360131203488962,6,9,8,45,1.2,17,22,60,17,0.200228295277442,0.34850577199955,0.274367033638496,1211,744,785,719,1537
"108",428,428,4060.80392685414,15592.6353994598,223546.641265066,58074.8249061929,301274.905497573,217492041.13259,78977167.9641208,296469209.096711,0.0435204066038393,0.0357573523030128,6,9,8,45,1.2,17,22,60,20,0.201032891310407,0.33992700853693,0.270479949923668,1178,742,780,702,1515
"109",429,429,4062.5427112583,15676.5813307638,230393.572650244,58150.6944941013,308283.391186367,221953776.742916,75010093.8559852,296963870.598901,0.0437121855689782,0.0349245663988149,6,9,8,45,1.2,17,30,40,17,0.210274391457932,0.297032756997086,0.253653574227509,1203,748,781,703,1535
"110",430,430,4057.00438137081,15658.8536372011,222637.636241725,56420.9655587912,298774.459819088,222364635.726305,74245410.9574901,296610046.683795,0.0437139235240084,0.0346695136768257,6,9,8,45,1.2,17,30,40,20,0.211125395122698,0.288764572510943,0.24994498381682,1173,746,778,686,1512
"111",431,431,4230.06854936921,16558.3806333992,170574.171012344,41888.5841979747,233251.204393087,229191815.339013,73383722.9145084,302575538.253521,0.0443526285007423,0.0341778578416254,6,9,8,45,1.2,17,30,60,17,0.225266390221556,0.279447513475234,0.252356951848395,970,808,829,493,1347
"112",432,432,4225.36231335801,16545.425459421,164197.117749157,40875.1518662546,225843.057388191,229579490.858833,72681502.0765395,302260992.935373,0.0443541117231916,0.0339341264454604,6,9,8,45,1.2,17,30,60,20,0.226069374460541,0.271854704155492,0.248962039308016,942,806,826,475,1324
"113",433,433,6282.70954461289,25526.8341796542,294037.925006466,79930.4468918828,405777.915622616,212374132.616586,78191143.3703837,290565275.986969,0.0428981870372446,0.0355907406861883,6,9,8,45,1.5,14,22,40,17,0.190432273874401,0.331428065557488,0.260930169715945,1434,1158,1245,905,1682
"114",434,434,6281.83277198336,25534.1942452282,284503.996048181,77553.9517081565,393873.974773549,212802904.381861,77339060.2977838,290141964.679645,0.0429002397931843,0.0353188800815444,6,9,8,45,1.5,14,22,40,20,0.191320379911628,0.322214860900185,0.256767620405907,1401,1160,1243,878,1659
"115",435,435,6532.08186232486,26823.3616039877,218740.3475119,54999.8617384645,307095.652716677,219546062.589378,76299760.1534508,295845822.742829,0.0435655314489196,0.0347826444662012,6,9,8,45,1.5,14,22,60,17,0.2052873432219,0.310977359255083,0.258132351238491,1200,1203,1274,669,1505
"116",436,436,6531.62278693706,26833.1305992853,210840.102791279,53499.761362722,297704.617540223,219952332.610573,75517390.0847953,295469722.695369,0.043567224640602,0.0345229565816728,6,9,8,45,1.5,14,22,60,20,0.206128841864742,0.302517931070131,0.254323386467436,1171,1205,1272,644,1476
"117",437,437,6556.33269131754,27040.949284165,217326.52605639,53339.0278910907,304262.835922963,224750397.575884,72272043.2950483,297022440.870932,0.0437874663912902,0.0338362369366041,6,9,8,45,1.5,14,30,40,17,0.216066974008237,0.267427403961512,0.241747188984874,1188,1215,1278,640,1500
"118",438,438,6556.13120330822,27052.813210706,209664.493480408,51694.1704971196,294967.608391541,225177676.790051,71516739.7750223,296694416.565073,0.0437892599195716,0.0335773248730457,6,9,8,45,1.5,14,30,40,20,0.216951988555405,0.259260634626277,0.238106311590841,1163,1216,1277,619,1474
"119",439,439,6823.00766041566,28409.6831463437,159369.15708091,38585.2605081564,233187.108395826,230836097.2534,71235488.5074301,302071585.76083,0.0443506350085176,0.0333204942923062,6,9,8,45,1.5,14,30,60,17,0.228672157143113,0.256219586667718,0.242445871905416,969,1248,1319,437,1301
"120",440,440,6823.21571946439,28423.7438783291,153087.559946227,37666.7224587273,226001.242002748,231239334.636153,70535698.1277044,301775032.763858,0.0443522583541146,0.0330730090424453,6,9,8,45,1.5,14,30,60,20,0.229507374345041,0.248653056838704,0.239080215591873,943,1251,1320,425,1270
"121",441,441,3920.14967910827,14817.387187338,307538.183752496,85813.6160724603,412089.336691402,211842790.637375,78094378.0054371,289937168.642812,0.0428823917211292,0.0354756028591133,6,9,8,45,1.5,17,22,40,17,0.189331716286923,0.330381783640079,0.259856749963501,1446,700,735,956,1705
"122",442,442,3913.45031609795,14792.2147483473,297961.801808162,83362.8876613086,400030.354533916,212261557.130286,77259006.146865,289520563.277151,0.042884250345873,0.0352084383519992,6,9,8,45,1.5,17,22,40,20,0.190199098611653,0.321349270091261,0.255774184351457,1412,696,731,937,1690
"123",443,443,4068.6514538089,15612.4328183388,231975.262238584,59833.8129411363,311490.159451868,218890726.617733,76389724.1230495,295280450.740782,0.0435227376972583,0.0348576117900495,6,9,8,45,1.5,17,22,60,17,0.20392995945747,0.311950100634825,0.257940030046148,1212,743,787,722,1538
"124",444,444,4062.87007122369,15592.6067953456,223981.083362513,58236.4591915416,301873.019420624,219287413.548348,75619867.1225344,294907280.670883,0.0435243788175598,0.0346023619062983,6,9,8,45,1.5,17,22,60,20,0.20475160884416,0.303625970827902,0.254188789836031,1180,741,782,705,1516
"125",445,445,4064.42185210152,15676.1608785229,230728.187627915,58307.5464219313,308776.316780471,223806296.691582,71754801.860317,295561098.551899,0.0437160080439606,0.0337679392354203,6,9,8,45,1.5,17,30,40,17,0.214111477487698,0.261834696690757,0.237973087089228,1204,747,783,708,1536
"126",446,446,4058.85404472185,15658.4133081276,222954.758260864,56563.4104344827,299235.436048196,224225417.170574,71013783.2082758,295239200.37885,0.0437177457594708,0.0335134250081071,6,9,8,45,1.5,17,30,40,20,0.214979593016434,0.253822383436718,0.234400988226576,1175,745,779,687,1513
"127",447,447,4231.70884009923,16557.7905147036,170946.252789555,41988.4470355021,233724.19917986,231079721.229465,70240918.3761751,301320639.60564,0.044356345129027,0.0330256281517819,6,9,8,45,1.5,17,30,60,17,0.229176770416373,0.245465731251562,0.237321250833967,971,807,830,495,1348
"128",448,448,4226.97483518189,16544.8122352841,164548.042319685,40958.8543269804,226278.683717132,231475012.600577,69560975.6759726,301035988.27655,0.0443578281468845,0.0327823979963932,6,9,8,45,1.5,17,30,60,20,0.229995529209698,0.238113805771936,0.234054667490817,945,805,827,476,1326
"129",536,536,4722.71867874701,17457.0626113012,41624.8677965008,32043.9920946927,95848.6411812417,154681831.662425,93327786.6785338,248009618.340959,0.0369583454578471,0.0394899885323299,6,10,8,35,1.5,14,30,60,20,0.0709354111412021,0.495094023850822,0.283014717496012,100,857,958,311,431
"130",545,545,4349.68028468361,15936.8130106811,188891.7250276,40085.0134471152,249263.23177008,215583789.894126,77431975.0537287,293015764.947854,0.0431741422273213,0.0355870703283647,6,10,8,45,1.2,14,22,40,17,0.197080370219519,0.323219507852731,0.260149939036125,1013,772,856,462,1403
"131",546,546,4343.83976610634,15912.8983851952,180475.487535294,38703.2153916836,239435.441078279,216088110.395779,76455749.7757109,292543860.17149,0.0431764311399743,0.0352735135063857,6,10,8,45,1.2,14,22,40,20,0.198124958782687,0.312664007377211,0.255394483079949,987,765,851,438,1377
"132",547,547,4509.26841689855,16747.8864687761,124938.372627561,28468.6540873481,174664.181600584,222806154.749929,75108672.8389931,297914827.588922,0.0438999113581382,0.0347885276785679,6,10,8,45,1.2,14,22,60,17,0.212039904290949,0.298098648779902,0.255069276535425,740,820,899,217,1142
"133",548,548,4504.23464731196,16729.0370881552,118477.842768118,28124.278083084,167835.392586669,223283650.545142,74213578.1311914,297497228.676334,0.0439019190504282,0.0344888655846946,6,10,8,45,1.2,14,22,60,20,0.21302893139773,0.28842037796825,0.25072465468299,695,817,896,205,1102
"134",549,549,4531.85931443044,16869.9318047596,121799.514101549,25009.0484268897,168210.353647629,228896640.608537,71634986.0171071,300531626.625644,0.0441445198857502,0.0339576248393118,6,10,8,45,1.2,14,30,40,17,0.224655000943149,0.260539179950456,0.242597090446803,698,830,912,103,1125
"135",550,550,4527.00816181727,16852.9259580741,115690.49895374,24503.8898811939,161574.322954825,229401072.99316,70768509.5861378,300169582.579298,0.0441466516555781,0.0336591971388327,6,10,8,45,1.2,14,30,40,20,0.225699821247186,0.251170346152488,0.238435083699837,661,828,908,92,1094
"136",551,551,4708.86308424984,17804.9584820319,78511.1112238146,25370.9895075982,126395.922297695,236277921.498818,69658877.6004577,305936799.099275,0.0448109239637379,0.0330659503189596,6,10,8,45,1.2,14,30,60,17,0.239943694490698,0.239172376814631,0.239558035652664,442,874,952,112,849
"137",552,552,4704.79090109096,17792.7213226383,74054.8419970063,25707.3509761804,122259.705196916,236754843.828469,68869047.2725684,305623891.101037,0.0448128478314623,0.0327807458168383,6,10,8,45,1.2,14,30,60,20,0.240931533790191,0.230632284082609,0.2357819089364,416,871,949,125,811
"138",553,553,3068.69706591871,10563.3977880861,201343.374765931,44018.9834236144,258994.45304355,213518931.783081,78041595.2919049,291560527.074985,0.0430971822282485,0.0358397805865668,6,10,8,45,1.2,17,22,40,17,0.19280347257151,0.329811067054129,0.26130726981282,1047,317,336,523,1443
"139",554,554,3054.07350093028,10488.482876095,192742.169589621,42502.8995235607,248787.625490207,214011142.736986,77069603.7854664,291080746.522453,0.043099405592496,0.0355308423498024,6,10,8,45,1.2,17,22,40,20,0.193822978880355,0.31930134451422,0.256562161697287,1011,299,316,499,1415
"140",555,555,3067.82371685982,10543.782686712,136000.587375279,30430.0584935952,180042.252272446,221370469.556375,75816107.0201425,297186576.576517,0.0438249957171256,0.0349130194053232,6,10,8,45,1.2,17,22,60,17,0.209066199417598,0.30574782771807,0.257407013567834,762,314,334,265,1204
"141",556,556,3054.72300457315,10478.3296731208,129322.983994702,29928.8898321214,172784.926504518,221837356.467728,74928704.1319226,296766060.59965,0.0438269475859724,0.0346182752440472,6,10,8,45,1.2,17,22,60,20,0.210033252563948,0.296152725215088,0.253092988889518,727,295,318,245,1168
"142",557,557,3028.02876455301,10377.0670130112,132337.195084029,27109.363392256,172851.654253849,227097775.059008,71483274.5223332,298581049.581341,0.0440620646379213,0.0340581100445978,6,10,8,45,1.2,17,30,40,17,0.220929048154088,0.25889878936512,0.239913918759604,728,272,296,161,1190
"143",558,558,3014.93739256334,10312.8688983053,126017.695268325,26453.398238226,165798.89979742,227590362.111133,70628270.5207133,298218632.631846,0.0440641348572322,0.0337644802994713,6,10,8,45,1.2,17,30,40,20,0.221949333467351,0.24965400196933,0.235801667718341,686,262,283,141,1154
"144",559,559,3061.735825052,10542.3524002755,87329.246951417,25163.0901706815,126096.425347426,234323964.086325,70121628.0678658,304445592.154191,0.0447137348309018,0.0332286489489838,6,10,8,45,1.2,17,30,60,17,0.235896503152416,0.244175896892181,0.240036200022298,438,313,327,106,916
"145",560,560,3050.08942436247,10486.9075877585,82606.2735223915,25327.7299327062,121471.000467219,234789794.859637,69337062.8753051,304126857.734942,0.0447156027581102,0.0329481970376066,6,10,8,45,1.2,17,30,60,20,0.236861368742014,0.235692733784617,0.236277051263316,404,298,312,111,883
"146",561,561,4353.37503708041,15940.9467261852,189146.145342665,40144.4031710793,249584.87027701,217083220.455121,74666158.0236816,291749378.478803,0.0431781261604651,0.0346073667874446,6,10,8,45,1.5,14,22,40,17,0.200186109546289,0.293313928030886,0.246750018788587,1015,773,858,465,1405
"147",562,562,4347.47502333984,15916.8330854134,180704.866789944,38746.1291068899,239715.304005587,217595422.715838,73714712.5550113,291310135.27085,0.0431804147484857,0.0342943528894373,6,10,8,45,1.5,14,22,40,20,0.201247023433034,0.283026360885142,0.242136692159088,989,767,854,441,1378
"148",563,563,4511.11026570958,16747.9390914897,125313.542353173,28449.378529605,175021.970239978,224644141.697607,71890626.8412374,296534768.538844,0.0439038988800778,0.0336402102769713,6,10,8,45,1.5,14,22,60,17,0.215846888418114,0.263303313292863,0.239575100855488,742,821,901,216,1146
"149",564,564,4506.04862714232,16729.068939084,118820.846003577,28081.2498464559,168137.213416259,225131251.015992,71022941.1107297,296154192.126722,0.0439059062821469,0.0333411234900321,6,10,8,45,1.5,14,22,60,20,0.216855827815441,0.253921403863543,0.235388615839492,697,818,897,200,1105
"150",565,565,4533.49736021183,16869.5767239244,122055.838366272,25004.619067854,168463.531518262,230797824.704214,68522759.7873188,299320584.491533,0.0441483714717015,0.0328092001926665,6,10,8,45,1.5,14,30,40,17,0.228592884008208,0.226888027713177,0.227740455860692,702,829,913,102,1127
"151",566,566,4528.61884157979,16852.5554458583,115919.888278778,24479.1201334563,161780.182699672,231311867.974589,67683905.3097927,298995773.284382,0.044150502944686,0.0325113819685233,6,10,8,45,1.5,14,30,40,20,0.229657611139957,0.21781785811626,0.223737734628108,663,827,910,90,1095
"152",567,567,4710.28338763099,17804.5244543766,78771.9304697937,25240.9027113969,126527.641023198,238222885.068583,66672654.898183,304895539.966766,0.0448149026478755,0.0319217352881561,6,10,8,45,1.5,14,30,60,17,0.243972257069645,0.206883646064007,0.225427951566826,444,873,954,109,852
"153",568,568,4706.18553365883,17792.2696254082,74283.8099840476,25554.6182074652,122336.88335058,238708679.018164,65908768.1357624,304617447.153926,0.0448168262368,0.0316370862304263,6,10,8,45,1.5,14,30,60,20,0.244978471970933,0.198624069851899,0.221801270911416,419,870,951,121,818
"154",569,569,3073.5063849582,10568.7342086923,201652.902906653,44141.0173494214,259436.160849725,215196699.628869,74805398.4863264,290002098.115196,0.0431011350124088,0.0347165945964459,6,10,8,45,1.5,17,22,40,17,0.196278598206135,0.29481947475535,0.245549036480742,1052,318,344,525,1444
"155",570,570,3058.84601800419,10493.7976408013,193037.552464158,42608.1604799762,249198.35660294,215697970.27566,73862078.3686361,289560048.644296,0.0431033580632046,0.034408598185353,6,10,8,45,1.5,17,22,40,20,0.197316869668377,0.284619763505232,0.240968316586804,1012,301,324,502,1416
