sim_id,HIV_neg_female,HIV_neg_male,HIV_pos_female,HIV_pos_male,hiv_prev_mse_male,hiv_prev_mse_female,hiv_prev_mse,max_perc_diff_male,max_perc_diff_female,b1_contact,b2_contact,hiv2_mort,hiv3_mort,hiv4_mort,tb_hiv1_mort,tb_hiv2_mort,tb_hiv3_mort,tb_hiv4_mort,hiv_prev_mse_male_norm,hiv_prev_mse_female_norm,hiv_prev_mse_male_norm_rank,hiv_prev_mse_female_norm_rank,tb_mort_mse_male_neg_norm,tb_mort_mse_female_neg_norm,tb_mort_mse_male_pos_norm,tb_mort_mse_female_pos_norm,tb_mort_mse_overall_norm,tbmort_rank_total,tbmort_HIV_neg_male,tbmort_HIV_neg_female,tbmort_HIV_pos_male,tbmort_HIV_pos_female
2352,7341.272154,24642.18492,158893.7595,24952.30912,108545127.9,185807833.4,294352961.3,0.031712793,0.054001968,8,10,8,45,1.2,17,30,60,20,0.235160818,0.397884034,2870,3439,0.191540937,0.273699236,0.045882056,0.207462623,0.169051438,498,525,509,413,477
2353,10010.89777,35810.07552,299563.0495,65163.97835,96964616.96,205437876,302402493,0.030178453,0.055750972,8,10,8,45,1.5,14,22,40,17,0.195010214,0.45943218,1902,4204,0.328083416,0.422871885,0.187547811,0.409011729,0.329158923,827,768,784,834,880
2354,10012.88088,35823.45307,292777.8381,63465.14272,97105494.22,204356213.2,301461707.4,0.03018036,0.055555039,8,10,8,45,1.5,14,22,40,20,0.195498648,0.456040728,1913,4153,0.328246975,0.422982697,0.181562811,0.399289968,0.324501768,821,769,785,825,869
2355,10265.29769,37122.28123,205936.018,36898.16995,102286333.2,194042691.2,296329024.4,0.030971071,0.054626777,8,10,8,45,1.5,14,22,60,17,0.213461051,0.423703653,2432,3710,0.344126896,0.437087178,0.087967337,0.274864152,0.265092261,718,787,799,590,635
2356,10267.29941,37136.12066,200465.349,35989.91731,102428149.1,193044168,295472317.2,0.030972774,0.054439541,8,10,8,45,1.5,14,22,60,20,0.213952739,0.420572878,2445,3670,0.344296101,0.43719903,0.084767562,0.267025849,0.26183705,711,789,801,583,618
2357,10282.32472,37181.68871,233075.4296,41165.12276,103263365.9,193463728.5,296727094.4,0.030988787,0.054449654,8,10,8,45,1.5,14,30,40,17,0.216848506,0.42188837,2515,3684,0.344853232,0.43803861,0.102999816,0.313749143,0.281603056,755,791,803,632,710
2358,10284.43026,37196.18814,227367.1693,40025.43907,103417129.2,192448189.4,295865318.6,0.030990655,0.054260239,8,10,8,45,1.5,14,30,40,20,0.217381616,0.418704244,2528,3645,0.345030507,0.438156263,0.098984709,0.305570423,0.278003894,747,793,805,623,697
2359,10543.96331,38570.99685,156206.8784,23733.52211,109725822.9,182684799.5,292410622.3,0.031787278,0.053366643,8,10,8,45,1.5,14,30,60,17,0.239254386,0.388092056,2918,3359,0.361839392,0.452658383,0.041588268,0.203612895,0.236459904,662,812,823,391,468
2360,10546.07518,38585.85444,151677.7451,23276.4584,109878032.8,181748783.5,291626816.2,0.031788923,0.053185761,8,10,8,45,1.5,14,30,60,20,0.239782111,0.385157266,2923,3340,0.362021046,0.45277639,0.039978032,0.197123613,0.234089981,657,814,825,383,458
2361,6855.024628,22380.79497,307844.1933,68706.03831,96530012.38,205551547.7,302081560.1,0.030130865,0.055766092,8,10,8,45,1.5,17,22,40,17,0.193503404,0.459788587,1861,4212,0.163892404,0.246528823,0.200026492,0.420876843,0.268355246,726,468,456,859,899
2362,6855.801876,22383.22044,301048.9814,66968.38337,96667997.79,204481615.9,301149613.7,0.030132737,0.055572135,8,10,8,45,1.5,17,22,40,20,0.193981811,0.456433917,1869,4159,0.163922059,0.246572254,0.193904732,0.411140753,0.263612508,712,469,457,842,887
2363,7091.518113,23485.63516,214541.8397,39650.41598,102455696.1,194382251,296837947.1,0.030928034,0.054644241,8,10,8,45,1.5,17,22,60,17,0.214048246,0.424768311,2447,3725,0.177400561,0.259743544,0.097663503,0.28719446,0.20288621,588,490,475,619,664
2364,7092.417659,23489.48652,209037.4443,38690.07552,102594576.5,193394933.1,295989509.6,0.030929709,0.054458945,8,10,8,45,1.5,17,22,60,20,0.214529756,0.421672669,2457,3682,0.177447649,0.259793809,0.094280222,0.279307834,0.199524709,579,492,477,608,648
2365,7099.603236,23491.08503,241635.5737,44170.68887,102864716.2,194166790.7,297031506.9,0.030932977,0.054627204,8,10,8,45,1.5,17,30,40,17,0.215466354,0.424092756,2478,3715,0.177467193,0.260195323,0.113588429,0.326014005,0.219413233,628,494,479,661,732
2366,7100.570225,23495.28754,235891.9869,42980.55286,103014152.6,193159835.7,296173988.3,0.030934846,0.054439588,8,10,8,45,1.5,17,30,40,20,0.215984462,0.420935543,2490,3672,0.177518574,0.260249356,0.109395579,0.317784669,0.215707661,621,496,481,648,715
2367,7339.520519,24635.109,163650.9986,25482.75402,108992397.9,183056958.2,292049356.2,0.031714822,0.053413313,8,10,8,45,1.5,17,30,60,17,0.23671154,0.389258924,2890,3367,0.191454424,0.273601359,0.047750814,0.214278733,0.171620021,507,522,506,424,496
2368,7340.593398,24640.58655,159075.0369,24967.77549,109141398.3,182130488.7,291271887,0.031716436,0.053234277,8,10,8,45,1.5,17,30,60,20,0.237228137,0.386354067,2896,3350,0.191521395,0.273661309,0.045936544,0.207722355,0.16913421,501,524,508,414,478
2467,8524.32632,28787.56797,142509.11,19618.67809,104040086.3,194425986.2,298466072.5,0.031209927,0.054973919,8,11,8,45,1.2,14,22,60,17,0.21954146,0.424905439,2581,3726,0.242223819,0.339805631,0.027091668,0.183986913,0.179729464,529,617,629,303,423
2468,8525.737569,28795.59228,137520.2536,19338.76991,104198174.3,193316101,297514275.3,0.031211889,0.054767108,8,11,8,45,1.2,14,22,60,20,0.220089565,0.421425498,2596,3678,0.242321927,0.339884488,0.026105551,0.176838945,0.177324632,522,619,631,291,407
2469,8543.494179,28869.34858,167719.6676,21238.17267,105703829.4,193695600.3,299399429.7,0.031245418,0.054809534,8,11,8,45,1.2,14,30,40,17,0.225309797,0.422615383,2707,3698,0.243223697,0.340876687,0.032797149,0.220108268,0.192691702,558,621,633,343,503
2470,8544.999124,28877.9239,162475.5057,20701.58235,105876440.1,192565556.9,298441997,0.031247624,0.054600155,8,11,8,45,1.2,14,30,40,20,0.225908253,0.419072238,2717,3651,0.243328542,0.34096078,0.030906741,0.212594502,0.189908237,554,623,635,327,487
2471,8793.569765,30086.50424,97739.69241,14828.82925,111823393.8,181809493.2,293632887,0.032110181,0.053625966,8,11,8,45,1.2,14,30,60,17,0.246526841,0.385347615,2989,3342,0.258105061,0.354850346,0.010217025,0.119841881,0.161608753,487,647,651,99,269
2472,8795.129074,30095.94179,93866.30183,15070.2829,111995255.7,180771475.1,292766730.7,0.032112095,0.0534262,8,11,8,45,1.2,14,30,60,20,0.2471227,0.382093008,2997,3318,0.258220448,0.354937477,0.011067667,0.114292138,0.160239526,481,649,653,112,257
2474,5328.484238,16055.87728,231774.3592,39630.68318,97826257.84,205500566.2,303326824,0.030272868,0.055925404,8,11,8,45,1.2,17,22,40,20,0.197997595,0.459628739,1980,4208,0.086561781,0.161229194,0.097593984,0.311884987,0.172401886,510,291,280,618,705
2475,5534.588904,16867.31853,149407.8586,20936.22256,103634045.5,194687024.6,298321070.2,0.031150251,0.054998774,8,11,8,45,1.2,17,22,60,17,0.218133683,0.4257239,2547,3739,0.096482741,0.172745857,0.031733379,0.193871349,0.121527138,357,305,297,334,445
2476,5534.429186,16861.10988,144364.5673,20589.14574,103788879.1,193588279.1,297377158.2,0.03115218,0.054793957,8,11,8,45,1.2,17,22,60,20,0.218670504,0.422278887,2559,3689,0.096406832,0.172736932,0.030510627,0.186645388,0.118975557,353,303,296,324,429
2477,5547.418607,16910.15353,174806.8695,22913.89763,105066263,193858520.2,298924783.2,0.031182907,0.054842143,8,11,8,45,1.2,17,30,40,17,0.223099301,0.423126203,2661,3704,0.097006457,0.173462752,0.03870073,0.230262718,0.134782876,405,309,302,377,529
2478,5547.298974,16904.04809,169513.6001,22313.22396,105235227.6,192739967,297975194.7,0.031185064,0.05463481,8,11,8,45,1.2,17,30,40,20,0.223685116,0.419619085,2675,3659,0.096931809,0.173456067,0.036584556,0.222678591,0.131856519,393,307,300,361,509
2479,5757.431789,17756.75673,103552.2515,14967.56442,110894273.3,182194020.3,293088293.7,0.032021625,0.053673699,8,11,8,45,1.2,17,30,60,17,0.243305502,0.386553264,2964,3351,0.107357319,0.185197814,0.010705789,0.128170039,0.100173775,285,333,321,104,287
2480,5757.493909,17752.71768,99609.46019,15135.0268,111062414.4,181166229.3,292228643.7,0.032023496,0.053475912,8,11,8,45,1.2,17,30,60,20,0.243888461,0.383330722,2967,3326,0.107307936,0.185201285,0.01129576,0.12252086,0.09864683,278,331,322,114,273
2481,8276.596321,27599.68267,230898.5511,38275.17725,98658782.69,203248866.1,301907648.8,0.030327492,0.055457369,8,11,8,45,1.5,14,22,40,17,0.200884029,0.452568746,2064,4106,0.227700324,0.325963038,0.092818535,0.31063014,0.231767275,651,596,608,604,701
2482,8277.927368,27606.65533,224379.4423,37080.98933,98820848.14,202055583.5,300876431.6,0.030329689,0.055241012,8,11,8,45,1.5,14,22,40,20,0.201445924,0.448827321,2081,4050,0.227785574,0.326037414,0.08861141,0.301289647,0.227734915,640,597,609,594,685
2483,8523.689961,28785.89858,142682.7138,19613.97434,104585593,190742005.4,295327598.4,0.031213647,0.054266556,8,11,8,45,1.5,14,22,60,17,0.221432778,0.413354664,2625,3582,0.242203408,0.339770072,0.027075097,0.18423565,0.17978792,530,616,628,302,424
2484,8525.094658,28793.90703,137686.582,19322.80966,104749570.2,189644580.4,294394150.6,0.031215609,0.054060024,8,11,8,45,1.5,14,22,60,20,0.222001301,0.409913792,2638,3545,0.242301322,0.339848564,0.026049323,0.177077259,0.177367952,524,618,630,290,408
2485,8542.703407,28867.63698,167877.8727,21253.26807,106276881.8,189945821.8,296222703.7,0.031249263,0.054039701,8,11,8,45,1.5,14,30,40,17,0.227296618,0.410858306,2738,3558,0.24320277,0.340832501,0.03285033,0.220334942,0.192762636,559,620,632,344,504
2486,8544.204712,28876.20052,162624.5239,20706.5235,106455726.8,188828769.8,295284496.7,0.031251469,0.053830576,8,11,8,45,1.5,14,30,40,20,0.227916689,0.407355895,2751,3522,0.243307471,0.34091639,0.030924149,0.212808013,0.189964421,555,622,634,328,488
2487,8792.70903,30084.5143,97900.2042,14758.54145,112447600.9,178183194,290630794.8,0.032113939,0.052860575,8,11,8,45,1.5,14,30,60,17,0.248691019,0.373977696,3011,3270,0.258080732,0.35480225,0.009969401,0.12007186,0.161588975,486,646,650,96,271
2488,8794.264831,30093.93993,94015.49196,14988.44114,112625187.8,177157375.1,289782562.9,0.032115853,0.052661047,8,11,8,45,1.5,14,30,60,20,0.249306728,0.370761338,3018,3253,0.258195973,0.354889185,0.010779338,0.114505896,0.160202602,480,648,652,106,258
2489,5328.21643,16063.55925,238369.6302,40877.29041,98108635.51,203318896.7,301427532.2,0.030274383,0.055471747,8,11,8,45,1.5,17,22,40,17,0.198976623,0.45278832,2011,4110,0.086655703,0.161214229,0.101985783,0.321334604,0.176570103,518,292,279,626,722
2490,5327.841147,16055.03787,231819.5985,39629.05196,98267460.24,202137628.8,300405089.1,0.030276542,0.055257453,8,11,8,45,1.5,17,22,40,20,0.199527281,0.449084566,2025,4053,0.086551518,0.161193259,0.097588237,0.311949805,0.172410368,511,290,278,617,706
2491,5534.589543,16867.92343,149614.6628,20936.52751,104173430.2,190937315.9,295110746.1,0.031153959,0.054231545,8,11,8,45,1.5,17,22,60,17,0.220003775,0.413967042,2593,3592,0.096490137,0.172745893,0.031734453,0.194167656,0.121617838,358,306,298,335,447
2492,5534.422909,16861.69125,144560.2107,20577.69773,104334271.4,189851108.4,294185379.8,0.031155887,0.054026969,8,11,8,45,1.5,17,22,60,20,0.220561425,0.410561341,2604,3552,0.09641394,0.172736582,0.030470295,0.186925703,0.119048904,354,304,295,323,430
2493,5547.400488,16910.6348,174966.511,22934.96291,105632699.9,190109331.5,295742031.4,0.031186716,0.05407284,8,11,8,45,1.5,17,30,40,17,0.225063185,0.411370975,2702,3565,0.097012341,0.173461739,0.038774943,0.23049145,0.134874734,406,310,301,378,531
2494,5547.27391,16904.50682,169664.2775,22324.31844,105807834.7,189003661.8,294811496.6,0.031188873,0.053865769,8,11,8,45,1.5,17,30,40,20,0.225670392,0.407904252,2712,3530,0.096937418,0.173454667,0.036623642,0.22289448,0.131933853,394,308,299,362,512
2495,5757.315697,17756.96145,103716.0189,14906.25069,111511405,178564911.8,290076316.7,0.032025348,0.05290837,8,11,8,45,1.5,17,30,60,17,0.245445149,0.375174537,2983,3278,0.107359822,0.185191327,0.010489781,0.128404683,0.100178569,286,334,319,101,288
2496,5757.371274,17752.90063,99762.13084,15062.34202,111685220.8,177549191.4,289234412.1,0.032027219,0.052710819,8,11,8,45,1.5,17,30,60,20,0.246047783,0.371989841,2987,3258,0.107310173,0.185194433,0.011039691,0.122739604,0.09863471,277,332,320,110,275
2593,6718.954145,20765.97743,169345.1999,20102.03709,99788378.52,203753146.4,303541524.9,0.030501077,0.055819036,8,12,8,45,1.2,14,22,40,17,0.204800433,0.454149869,2189,4125,0.144149089,0.238925511,0.028794542,0.222437309,0.151984475,457,423,437,308,507
2594,6719.449214,20764.66665,163326.1901,19580.23264,99967635.26,202434425.6,302402060.8,0.030503568,0.055581514,8,12,8,45,1.2,14,22,40,20,0.205421931,0.450015145,2221,4065,0.144133062,0.238953175,0.026956225,0.213813351,0.14884812,445,421,439,300,491
2595,6946.634401,21742.27596,90211.79357,14278.88729,106323904.9,189776454.2,296100359.1,0.03148662,0.054423943,8,12,8,45,1.2,14,22,60,17,0.227459651,0.41032727,2742,3547,0.156085651,0.25164777,0.008279579,0.109056007,0.11674736,346,449,460,74,245
2596,6947.268792,21742.6627,85940.61447,14779.14476,106507251.4,188568704.6,295075956,0.031488845,0.054197373,8,12,8,45,1.2,14,22,60,20,0.228095329,0.406540485,2756,3514,0.156090379,0.251683218,0.010041987,0.102936318,0.115448211,340,451,462,97,235
2597,6957.813931,21805.3513,111443.7932,12293.08026,107998913.9,188923064.3,296921978.2,0.031525899,0.054254511,8,12,8,45,1.2,14,30,40,17,0.233267048,0.407651546,2842,3526,0.156856832,0.252272457,0.001283579,0.139476936,0.124054012,370,453,464,6,313
2598,6958.52259,21806.07877,106905.1367,12517.2144,108198968.1,187692879.5,295891847.6,0.031528444,0.054025161,8,12,8,45,1.2,14,30,40,20,0.233960653,0.403794418,2852,3488,0.156865726,0.252312055,0.002073204,0.132974009,0.12234972,362,455,466,15,303
2599,7196.490211,22837.52592,53486.05557,20359.33023,114583764.7,176312120.2,290895884.9,0.032444918,0.052923166,8,12,8,45,1.2,14,30,60,17,0.256097278,0.368111121,3062,3239,0.169476554,0.265609148,0.029700986,0.056435853,0.112858192,331,476,488,316,125
2600,7197.316492,22839.77062,50504.0986,21452.04772,114784542.4,175185347,289969889.5,0.032447137,0.05270426,8,12,8,45,1.2,14,30,60,20,0.256793391,0.36457823,3066,3226,0.169503999,0.265655319,0.033550631,0.052163344,0.112746056,328,478,490,347,117
2601,4089.970232,11895.97672,175926.4812,21638.23951,99153307.47,203728588.6,302881896.1,0.030434865,0.055826347,8,12,8,45,1.2,17,22,40,17,0.202598588,0.454072871,2114,4123,0.035701403,0.092023829,0.034206585,0.231866883,0.105367087,307,147,147,349,534
2602,4088.194558,11873.90689,169852.0139,21045.15696,99328902.56,202422692.6,301751595.2,0.030437315,0.055591009,8,12,8,45,1.2,17,22,40,20,0.203207391,0.449978357,2138,4063,0.035431569,0.091924608,0.032117155,0.223163466,0.102055422,291,145,145,337,513
2603,4256.111074,12308.31256,95696.33433,14086.35022,105805733,190032992.4,295838725.4,0.031420476,0.054449046,8,12,8,45,1.2,17,22,60,17,0.225663106,0.411131621,2711,3561,0.040742763,0.101307404,0.007601271,0.116914185,0.06576467,142,169,155,66,259
2604,4254.637025,12289.50979,91344.9478,14501.59502,105985401.7,188836682.2,294822083.9,0.031422664,0.054224585,8,12,8,45,1.2,17,22,60,20,0.226286032,0.407380703,2722,3523,0.040512874,0.101225037,0.009064179,0.110679575,0.064270708,136,165,153,83,249
2605,4262.115262,12312.40893,117072.1051,12572.15911,107114826.4,189464013.7,296578840.1,0.031448288,0.054299314,8,12,8,45,1.2,17,30,40,17,0.230201842,0.409347642,2795,3540,0.040792847,0.101642904,0.002266774,0.147541108,0.073429515,176,171,159,19,336
2606,4260.640258,12293.30416,112460.4795,12715.58035,107310836.5,188244785.5,295555622,0.031450781,0.054072083,8,12,8,45,1.2,17,30,40,20,0.230881426,0.405524867,2802,3507,0.040559265,0.101560484,0.002772047,0.140933631,0.071535653,172,167,157,24,320
2607,4437.473219,12827.32565,57732.76793,18673.79749,113793578.7,176616368.3,290409946.9,0.032365923,0.052969737,8,12,8,45,1.2,17,30,60,17,0.253357637,0.369065062,3048,3245,0.047088396,0.111441511,0.023762853,0.062520487,0.057590983,108,187,175,269,143
2608,4436.275677,12811.28482,54653.51991,19673.15837,113990215.6,175500165.5,289490381.1,0.032368094,0.052752922,8,12,8,45,1.2,17,30,60,20,0.254039394,0.365565314,3053,3230,0.046892275,0.111374595,0.027283602,0.058108581,0.057271029,106,184,173,304,131
2609,6718.674171,20765.86841,169520.739,20110.00725,100294645.7,199926957,300221602.7,0.030504796,0.055050761,8,12,8,45,1.5,14,22,40,17,0.206555703,0.442153214,2249,3956,0.144147755,0.238909867,0.028822621,0.222688819,0.152064957,458,422,436,309,510
2610,6719.163875,20764.53955,163490.3697,19575.7563,100481116.1,198622969.8,299104085.9,0.030507286,0.054813517,8,12,8,45,1.5,14,22,40,20,0.207202212,0.438064685,2279,3901,0.144131508,0.238937231,0.026940454,0.214048586,0.14891046,446,420,438,299,495
2611,6946.26741,21741.90692,90386.25625,14175.56942,106894611.1,186083122.8,292977733.9,0.031490371,0.053659287,8,12,8,45,1.5,14,22,60,17,0.229438337,0.398747178,2776,3443,0.156081139,0.251627263,0.00791559,0.109305975,0.11670815,344,448,459,69,246
2612,6946.896742,21742.27631,86100.93593,14661.57439,107084584,184889227.5,291973811.5,0.031492595,0.053432978,8,12,8,45,1.5,14,22,60,20,0.230096989,0.395003832,2792,3414,0.156085655,0.251662429,0.009627786,0.103166024,0.11538776,338,450,461,90,236
2613,6957.432919,21804.91983,111578.1069,12234.46249,108598587.2,185227285.5,293825872.7,0.031529849,0.053487889,8,12,8,45,1.5,14,30,40,17,0.235346166,0.396063781,2875,3425,0.156851556,0.252251167,0.001077068,0.139669379,0.124044479,369,452,463,5,315
2614,6958.136542,21805.63085,107027.9574,12446.47304,108805459,184011312.7,292816771.6,0.031532394,0.053258812,8,12,8,45,1.5,14,30,40,20,0.236063407,0.392251213,2882,3389,0.156860249,0.252290484,0.001823982,0.133149985,0.122322337,361,454,465,11,304
2615,7196.082125,22837.39994,53590.76416,20275.06162,115201341.5,172961716.7,288163058.2,0.032448799,0.052195364,8,12,8,45,1.5,14,30,60,17,0.258238469,0.357606247,3073,3199,0.169475014,0.265586345,0.029404108,0.056585878,0.112809268,330,475,487,315,127
2616,7196.903605,22839.61989,50604.20984,21357.11525,115407570.6,171848589.4,287256160,0.032451017,0.051976943,8,12,8,45,1.5,14,30,60,20,0.258953482,0.354116142,3077,3191,0.169502156,0.265632248,0.033216184,0.052306783,0.112683771,327,477,489,346,118
2617,4090.770609,11898.82633,176104.067,21652.48259,99653835.93,199901926.9,299555762.8,0.03043857,0.055058053,8,12,8,45,1.5,17,22,40,17,0.204333962,0.442074734,2174,3949,0.035736243,0.092068552,0.034256763,0.232121325,0.105474386,308,148,148,350,538
2618,4088.985229,11876.72366,170018.4542,21047.13024,99836589,198610623.7,298447212.7,0.03044102,0.054822992,8,12,8,45,1.5,17,22,40,20,0.204967582,0.438025975,2201,3900,0.035466008,0.091968789,0.032124106,0.223401939,0.102144773,292,146,146,338,514
2619,4256.785346,12310.89881,95874.35877,13992.87051,106370470.1,186337535.7,292708005.8,0.031424214,0.053684331,8,12,8,45,1.5,17,22,60,17,0.227621096,0.399544865,2745,3450,0.040774383,0.101345081,0.007271942,0.117169256,0.065756252,141,170,156,61,263
2620,4255.302227,12292.06521,91509.08849,14394.06704,106556713.3,185154946.9,291711660.3,0.031426401,0.053460128,8,12,8,45,1.5,17,22,60,20,0.228266817,0.39583697,2758,3421,0.040544117,0.101262207,0.008685357,0.110914754,0.064241298,135,166,154,78,250
2621,4262.753,12314.74045,117209.0998,12520.94539,107707758.9,185765429.9,293473188.7,0.031452204,0.053532784,8,12,8,45,1.5,17,30,40,17,0.232257589,0.397751082,2827,3437,0.040821353,0.10167854,0.002086348,0.147737392,0.0734471,177,172,160,17,337
2622,4261.268804,12295.60552,112586.1879,12652.41377,107910531.8,184560272.8,292470804.6,0.031454697,0.053305823,8,12,8,45,1.5,17,30,40,20,0.23296062,0.393972425,2837,3406,0.040587402,0.101595606,0.002549511,0.141113744,0.071535578,171,168,158,22,322
2623,4437.99508,12829.40979,57858.57326,18504.72128,114445613.1,173047822.3,287493435.4,0.032369768,0.052206442,8,12,8,45,1.5,17,30,60,17,0.255618295,0.357876223,3060,3201,0.047113877,0.111470671,0.023167197,0.062700739,0.05747729,107,188,176,263,144
2624,4436.788931,12813.34049,54765.52408,19490.49623,114648462.7,171944848.4,286593311.1,0.032371939,0.051989879,8,12,8,45,1.5,17,30,60,20,0.256321592,0.354417953,3064,3192,0.046917408,0.111403274,0.026640083,0.058269059,0.057136879,104,186,174,295,132
2743,16978.5622,72447.96996,421526.7251,132705.2877,101051221.4,202560249.4,303611470.9,0.030798324,0.055736065,9,6,8,45,1.5,14,30,60,17,0.209178815,0.450409653,2335,4072,0.776030941,0.812209235,0.425495919,0.583759678,0.620424714,1069,1077,1077,1063,1061
2744,16981.12517,72468.32518,416369.3212,131001.1494,101132958.5,201906678.4,303039637,0.030799298,0.055612789,9,6,8,45,1.5,14,30,60,20,0.209462204,0.448360443,2347,4044,0.776279811,0.812352448,0.419492237,0.576370217,0.616485188,1068,1078,1078,1061,1056
2751,13799.80744,57178.3003,431718.3989,137973.1633,100444219.1,202939289.4,303383508.5,0.030742141,0.055787151,9,6,8,45,1.5,17,30,60,17,0.207074287,0.451598097,2273,4086,0.589338697,0.634587599,0.44405465,0.598362174,0.557510306,1056,1019,1015,1067,1065
2752,13802.3004,57197.78096,426582.9784,136257.5479,100523884,202295007.4,302818891.4,0.030743094,0.055665571,9,6,8,45,1.5,17,30,60,20,0.207350492,0.449578012,2284,4059,0.589576874,0.6347269,0.438010535,0.591004211,0.553565179,1054,1020,1016,1066,1064
2855,15026.75192,61874.26545,336122.9947,91048.07861,102936664.7,200265716.4,303202381.1,0.031086223,0.055815673,9,7,8,45,1.2,14,30,60,17,0.215715805,0.443215362,2483,3968,0.646753185,0.703146485,0.278737525,0.461394337,0.492019493,1024,1048,1048,969,963
2856,15029.38705,61894.82523,330927.9435,89557.93115,103031872.4,199522773.3,302554645.7,0.03108737,0.05567611,9,7,8,45,1.2,14,30,60,20,0.216045898,0.440885934,2493,3935,0.647004556,0.703293731,0.273487734,0.453950936,0.488291258,1020,1050,1050,962,954
2863,11774.90333,46518.55198,346720.9391,95866.69828,102325232.5,201321652,303646884.4,0.031027489,0.055923,9,7,8,45,1.2,17,30,60,17,0.213595918,0.446526148,2434,4016,0.45900894,0.521440531,0.295713527,0.476578933,0.427777632,970,918,914,983,980
2864,11777.28541,46536.62141,341519.212,94348.79145,102417928.6,200586590.8,303004519.5,0.031028611,0.055785165,9,7,8,45,1.2,17,30,60,20,0.213917303,0.444221433,2444,3981,0.459229863,0.521573637,0.29036594,0.469125967,0.424008272,966,919,915,979,974
2867,14776.62902,60476.12188,390575.9129,115906.2533,98590204.1,205246790.9,303836995,0.030480812,0.055957655,9,7,8,45,1.5,14,22,60,17,0.200646261,0.458833051,2059,4196,0.629659,0.689170183,0.366312902,0.539413762,0.535483836,1045,1037,1039,1040,1038
2868,14779.23746,60496.43357,384766.5108,114100.887,98684043.42,204471460.9,303155504.4,0.030481999,0.055813656,9,7,8,45,1.5,14,22,60,20,0.20097161,0.456402077,2068,4158,0.629907338,0.689315936,0.359952594,0.531090127,0.531157471,1042,1039,1040,1037,1031
2869,14797.72779,60577.12504,419412.0603,124127.2675,99618921.22,204298100.7,303917021.9,0.030530804,0.055815845,9,7,8,45,1.5,14,30,40,17,0.20421291,0.455858522,2169,4151,0.6308939,0.690349134,0.395275544,0.580729814,0.557050214,1055,1041,1041,1054,1060
2870,14800.44894,60598.22971,413424.1265,122148.8162,99719862.03,203512144.5,303232006.5,0.030532087,0.055670553,9,7,8,45,1.5,14,30,40,20,0.20456288,0.453394231,2182,4116,0.631151932,0.690501186,0.388305458,0.572150381,0.552467375,1053,1042,1042,1052,1055
2871,15024.99655,61868.5142,336340.349,91196.34416,103457781.2,196407707.3,299865488.6,0.031089767,0.055038446,9,7,8,45,1.5,14,30,60,17,0.21752256,0.431118938,2533,3812,0.646682868,0.703048399,0.279259865,0.46170576,0.492235941,1025,1047,1047,971,966
2872,15027.63094,61889.06972,331141.0118,89700.9435,103557039.8,195673337.1,299230376.9,0.031090915,0.054899065,9,7,8,45,1.5,14,30,60,20,0.217866697,0.42881639,2540,3779,0.646934187,0.703195603,0.273991567,0.454256218,0.488500293,1021,1049,1049,965,956
2878,11545.16537,45268.13541,423965.5774,127423.5103,99118449.1,204965456.7,304083905.8,0.030483055,0.055827717,9,7,8,45,1.5,17,30,40,20,0.202477731,0.457950954,2107,4180,0.443720916,0.508603293,0.406888211,0.587254033,0.488707515,1022,911,895,1057,1063
2879,11768.91634,46497.56754,346472.1865,95887.8021,102944419.4,196827844.6,299772264,0.031031018,0.055088703,9,7,8,45,1.5,17,30,60,17,0.215742691,0.432436239,2485,3827,0.458752377,0.521105992,0.295787876,0.476222523,0.427574794,968,916,912,984,979
2880,11771.29139,46515.59196,341277.9989,94368.3913,103041229.5,196103308.3,299144537.8,0.03103214,0.054951123,9,7,8,45,1.5,17,30,60,20,0.21607834,0.430164524,2494,3796,0.45897275,0.521238704,0.29043499,0.46878036,0.423806896,965,917,913,980,972
2979,12812.63279,50098.08627,308932.8303,77340.49325,99121688.56,205412976.5,304534665,0.030652415,0.056275171,9,8,8,45,1.2,14,22,60,17,0.202488963,0.45935411,2108,4203,0.50277356,0.57942651,0.230445687,0.422436628,0.412304708,949,957,961,902,902
2980,12815.12039,50116.88626,303117.1626,75815.84529,99228928.44,204532117.7,303761046.1,0.030653808,0.056113099,9,8,8,45,1.2,14,22,60,20,0.202860772,0.45659226,2120,4162,0.503003415,0.579565511,0.22507435,0.414104016,0.408267295,941,959,963,894,892
2981,12826.87372,50161.64946,337278.5528,84236.96412,100359518.5,203260502.9,303620021.3,0.030678303,0.055940418,9,8,8,45,1.2,14,30,40,17,0.206780623,0.452605232,2262,4107,0.503550705,0.58022226,0.254741961,0.463050006,0.432092183,972,961,965,935,968
2982,12829.47437,50181.21388,331278.8346,82520.14923,100476321.7,202371515.3,302847837.1,0.030679848,0.055776959,9,8,8,45,1.2,14,30,40,20,0.207185589,0.449817896,2277,4061,0.503789907,0.580367579,0.24869362,0.454453689,0.42777569,969,963,967,931,957
2983,13078.60958,51545.12375,255072.0462,56222.06169,104635185.2,195353229.3,299988414.5,0.03133904,0.055221287,9,8,8,45,1.2,14,30,60,17,0.221604718,0.427812722,2630,3763,0.520465539,0.594288692,0.156045429,0.345265606,0.373344157,894,981,981,773,777
