"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_contact","b2_contact","hiv2_mort","hiv3_mort","hiv4_mort","tb_hiv1_mort","tb_hiv2_mort","tb_hiv3_mort","tb_hiv4_mort","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female"
"420",1668,5557.93499697733,15067.0639824226,279361.931957861,268865.063959668,568851.99489693,260841178.161588,13729205.9276994,274570384.089287,0.0425393900377161,0.0174147270750491,7,12,8,35,1.2,14,22,60,20,5106,2365,2907,5497,4911
"421",1669,5615.1649458548,15403.2282184784,178355.341585906,209531.891688864,408905.626439103,259570194.407316,12645511.5116894,272215705.919005,0.0425877270517446,0.0173749672403417,7,12,8,35,1.2,14,30,40,17,4481,2437,2943,5165,4007
"422",1670,5598.57618283115,15332.0622789254,189491.109777596,214493.209779243,424914.958018596,260144257.144713,12677892.8544755,272822149.999189,0.0426062892233476,0.0173749672403417,7,12,8,35,1.2,14,30,40,20,4550,2417,2933,5208,4138
"423",1671,5064.33770007802,13079.8766986644,398697.632969637,363914.125585919,780755.972954298,282208159.195776,17500421.9743232,299708581.170099,0.0442448377909851,0.0174311799946134,7,12,8,35,1.2,14,30,60,17,5644,1984,2536,5764,5549
"424",1672,5051.33433798552,13014.1368236834,412734.076167857,369693.090701068,800492.638030594,283046902.51659,17786319.2522309,300833221.768821,0.0443076856134903,0.0174311799946134,7,12,8,35,1.2,14,30,60,20,5664,1961,2528,5773,5600
"425",1673,12061.0984369584,41186.4486223414,82398.8426271968,115383.800526656,251030.190213153,234920490.025683,10565008.5167662,245485498.54245,0.0405592307421778,0.0172266520817464,7,12,8,35,1.2,17,22,40,17,3436,4936,5281,4064,2520
"426",1674,12076.7400156395,41203.2437037411,92248.7523991475,120131.515954835,265660.252073363,235697610.604044,10517589.7395751,246215200.343619,0.0405788084623296,0.0172266520817464,7,12,8,35,1.2,17,22,40,20,3549,4941,5283,4142,2730
"427",1675,10832.346079416,35500.8946741075,241947.710121702,241722.407582626,530003.358457852,257856204.53787,13400202.8592705,271256407.39714,0.0423748401780109,0.0172814406903946,7,12,8,35,1.2,17,22,60,17,4981,4585,5025,5366,4625
"428",1676,10805.3033170664,35380.0021018217,253560.363429479,246888.57764881,546634.246497177,258395766.828645,13443165.0142383,271838931.842883,0.0423910553777785,0.0172814406903946,7,12,8,35,1.2,17,22,60,20,5039,4575,5014,5394,4728
"429",1677,10892.2484212837,35992.2599943882,160141.653483614,190759.102608391,397785.264507677,257066776.075137,12291724.4890635,269358500.564201,0.0423861646699426,0.0172410397494295,7,12,8,35,1.2,17,30,40,17,4422,4618,5047,5009,3803
"430",1678,10877.671602476,35883.3150106977,171006.467741578,195570.307262316,413337.761617067,257910849.26203,12434167.7173622,270345016.979392,0.042452590378546,0.0172410397494295,7,12,8,35,1.2,17,30,40,20,4505,4607,5045,5043,3940
"431",1679,9710.5580812226,30658.6998319366,364407.933835276,335691.179221745,740468.37097018,279543971.750865,17044802.7161231,296588774.466988,0.0440642866355931,0.0172954634411482,7,12,8,35,1.2,17,30,60,17,5588,4257,4778,5698,5384
"432",1680,9688.58155543415,30565.1088294664,378038.610745964,341643.556180724,759935.857311589,279820918.861949,17118072.6341965,296938991.496145,0.0440792246238346,0.0172954634411482,7,12,8,35,1.2,17,30,60,20,5616,4241,4769,5706,5456
"433",1681,6176.34643157892,17772.0858024189,93157.8305537015,128220.124146371,245326.38693407,237985117.952882,10544620.8097089,248529738.762591,0.0407212701259356,0.0173581479396555,7,12,8,35,1.5,14,22,40,17,3373,2856,3338,4275,2742
"434",1682,6158.93683369323,17695.0415527528,102469.078082696,132625.865609762,258948.922078904,238557625.234522,10516990.6022711,249074615.836793,0.040741379518415,0.0173581479396555,7,12,8,35,1.5,14,22,40,20,3495,2844,3325,4347,2938
"435",1683,5575.18375012016,15116.4402708844,266182.966516445,262704.508986512,549579.099523962,261228532.320156,13763391.6302115,274991923.950368,0.0425636119091463,0.0174147270750491,7,12,8,35,1.5,14,22,60,17,5045,2373,2916,5472,4823
"436",1684,5564.48410147072,15073.1057008347,278928.119880401,268352.435379997,567918.145062703,262002201.181186,13853075.1998993,275855276.381086,0.0425803145378642,0.0174147270750491,7,12,8,35,1.5,14,22,60,20,5105,2367,2909,5494,4906
"437",1685,5621.75702380214,15409.0410468576,178049.80202915,209151.096468408,408231.696568218,260735805.729183,12717924.6445057,273453730.373689,0.0426291194623825,0.0173749672403417,7,12,8,35,1.5,14,30,40,17,4476,2438,2951,5162,4002
"438",1686,5605.15647578339,15337.8750670455,189161.41236424,214098.468940425,424202.912847493,261314673.720301,12761714.0426337,274076387.762935,0.0426476983554255,0.0173749672403417,7,12,8,35,1.5,14,30,40,20,4549,2422,2939,5203,4133
"439",1687,5070.39209822515,13085.2323595004,398221.634241898,363347.927972853,779725.186672477,283423335.459681,17741697.798097,301165033.257778,0.0442854858153691,0.0174311799946134,7,12,8,35,1.5,14,30,60,17,5643,1990,2542,5762,5545
"440",1688,5062.80811699964,13039.9586189885,413193.478852335,369673.415997905,800969.661586229,283994452.038888,18020402.9468932,302014854.985781,0.0443479546428777,0.0174311799946134,7,12,8,35,1.5,14,30,60,20,5665,1973,2535,5772,5604
"441",1689,12072.5258603265,41197.4529802165,82167.0965564474,115081.439388986,250518.514785976,236022051.577567,10482904.5006205,246504956.078188,0.0406012067499691,0.0172266520817464,7,12,8,35,1.5,17,22,40,17,3430,4940,5282,4061,2516
"442",1690,12088.1064025113,41214.2168711954,91994.3187387247,119816.917582566,265113.559594997,236798879.250248,10453786.5938433,247252665.844091,0.040620799940233,0.0172266520817464,7,12,8,35,1.5,17,22,40,20,3540,4942,5285,4130,2725
"443",1691,10842.8908508517,35511.153794358,241556.176921367,241242.223384572,529152.44495115,259007488.008784,13503848.6367289,272511336.645513,0.0424157096831562,0.0172814406903946,7,12,8,35,1.5,17,22,60,17,4974,4586,5029,5359,4618
"444",1692,10815.8344502027,35390.2718596651,253142.573934858,246393.286523758,545741.966768484,259551676.261988,13557537.0580365,273109213.320024,0.0424319446470178,0.0172814406903946,7,12,8,35,1.5,17,22,60,20,5034,4577,5017,5393,4726
"445",1693,10902.8496548974,36002.1331364809,159845.94000489,190390.534308957,397141.457105225,258227583.020594,12354379.054744,270581962.075338,0.042427915237453,0.0172410397494295,7,12,8,35,1.5,17,30,40,17,4417,4620,5048,5006,3801
"446",1694,10888.2341470674,35893.1756011931,170688.403363384,195189.523876706,412659.33698835,259074293.332077,12511622.1801655,271585915.512242,0.0424939486755871,0.0172410397494295,7,12,8,35,1.5,17,30,40,20,4497,4608,5046,5041,3937
"447",1695,9720.35663170094,30667.9226744465,363949.032096715,335144.506558717,739481.817961579,280754411.794363,17276506.1161547,298030917.910518,0.044104902983633,0.0172954634411482,7,12,8,35,1.5,17,30,60,17,5587,4258,4780,5697,5382
"448",1696,9698.35767389155,30574.3347288575,377551.563300772,341080.844368842,758905.100072364,281032574.187681,17358536.6874282,298391110.875109,0.0441198639847997,0.0172954634411482,7,12,8,35,1.5,17,30,60,20,5613,4243,4771,5705,5453
"449",1793,10401.0041940565,48047.5088302497,319541.109438192,118151.796348765,496141.418811263,207064430.471086,11990246.2888512,219054676.759937,0.0380911980081199,0.0181350347529757,8,6,8,35,1.2,14,22,40,17,4858,5278,4922,4101,5167
"450",1794,10402.0975860914,48062.435692224,316541.644355421,117092.141795262,492098.319428998,207270520.932198,11913331.292101,219183852.224299,0.0380938010770072,0.0181350347529757,8,6,8,35,1.2,14,22,40,20,4842,5280,4924,4082,5147
"451",1795,10696.7194288467,49853.9842379565,208378.732091711,77304.6207088625,346234.056467377,216422900.918617,11326067.575232,227748968.493849,0.0388413179747255,0.0181681161921471,8,6,8,35,1.2,14,22,60,17,4113,5312,4990,3300,4319
"452",1796,10697.9675457101,49869.1316269938,206389.893708002,76659.2688799892,343616.261760695,216616122.99377,11269861.607606,227885984.601376,0.0388431954693221,0.0181681161921471,8,6,8,35,1.2,14,22,60,20,4095,5314,4992,3277,4298
"453",1797,10713.1503956837,49892.7898299614,258846.908063021,91214.1343533279,410666.982641994,216513890.73156,11375476.9367987,227889367.668359,0.0388673426359876,0.0181689887017239,8,6,8,35,1.2,14,30,40,17,4485,5316,4995,3613,4772
"454",1798,10714.4294153809,49908.4231758175,256426.041539661,90380.1799535688,407429.074084429,216715541.730073,11315211.242182,228030752.972255,0.0388696612517559,0.0181689887017239,8,6,8,35,1.2,14,30,40,20,4465,5318,4997,3595,4752
"455",1799,11013.8160327442,51690.764945073,165063.304228747,59418.70450458,287186.589711145,225818967.925065,11178869.2330732,236997837.158138,0.0396282648903242,0.0182018284884111,8,6,8,35,1.2,14,30,60,17,3729,5390,5079,2772,3851
"456",1800,11015.2670373037,51705.4745156228,163495.771662044,58930.583251682,285147.096466653,225866237.260416,11155635.7817857,237021873.042202,0.0396297624253924,0.0182018284884111,8,6,8,35,1.2,14,30,60,20,3708,5392,5082,2757,3835
"457",1801,7279.6259267371,32904.2308992502,335302.875758682,125911.336093607,501398.068678277,206047842.228593,11871739.4949651,217919581.723559,0.0379935995981541,0.0179205426936961,8,6,8,35,1.2,17,22,40,17,4897,4446,3914,4233,5253
"458",1802,7279.44485465088,32892.3401536926,332010.698783557,124701.953262288,496884.437054189,206335373.743371,11817660.7652945,218153034.508666,0.038035303762746,0.0179205426936961,8,6,8,35,1.2,17,22,40,20,4863,4444,3913,4220,5228
"459",1803,7526.73024064429,34519.7327832846,223311.169781471,84063.5032511882,349421.136056588,215152527.895909,11215504.9208506,226368032.816759,0.038763165856229,0.0179528196892436,8,6,8,35,1.2,17,22,60,17,4129,4534,4030,3453,4454
"460",1804,7526.69805986954,34530.3256887563,221239.053369099,83379.7032491889,346675.780366914,215340327.616773,11159038.908176,226499366.524949,0.0387648262155293,0.0179528196892436,8,6,8,35,1.2,17,22,60,20,4117,4536,4029,3446,4437
"461",1805,7543.73556246909,34571.0271034336,274288.020138481,98427.9500472789,414830.732851662,215164134.061228,11304928.0659383,226469062.127166,0.0387901949183358,0.0179488203796864,8,6,8,35,1.2,17,30,40,17,4509,4538,4035,3758,4872
"462",1806,7543.6845508563,34581.9119276769,271795.146529266,97560.6192572944,411481.362265093,215359808.031244,11244115.4952696,226603923.526514,0.0387922999711706,0.0179488203796864,8,6,8,35,1.2,17,30,40,20,4488,4540,4034,3743,4856
"463",1807,7793.24463460835,36204.3481250236,179219.184404875,65517.0834391538,288733.86060366,224234704.287422,11076238.1827165,235310942.470138,0.0395414880031652,0.0179808595300139,8,6,8,35,1.2,17,30,60,17,3739,4638,4109,2973,4023
"464",1808,7793.47485400876,36215.9982826904,177580.219033618,64994.7301499558,286584.422320273,224417375.046276,11032225.0488389,235449600.095114,0.0395428209304141,0.0179808595300139,8,6,8,35,1.2,17,30,60,20,3722,4640,4110,2950,3995
"465",1809,10400.7902160075,48044.8505422241,319607.651771515,118214.352898443,496267.645428189,208095924.089061,11646271.2833743,219742195.372436,0.0381179144305763,0.0181350347529757,8,6,8,35,1.5,14,22,40,17,4860,5277,4921,4102,5168
"466",1810,10401.8780934481,48059.7578997295,316606.030451391,117153.064279586,492220.730724154,208304711.914855,11574598.0742668,219879309.989122,0.0381205511919864,0.0181350347529757,8,6,8,35,1.5,14,22,40,20,4843,5279,4923,4083,5148
"467",1811,10696.394752596,49851.0569107076,208436.5880595,77351.6538424367,346335.693565241,217483267.355697,11068072.0941204,228551339.449818,0.0388680339357117,0.0181681161921471,8,6,8,35,1.5,14,22,60,17,4114,5311,4989,3302,4320
"468",1812,10697.6375836127,49866.184672642,206444.572378172,76704.1732277295,343712.567862156,217679020.315406,11016701.9464421,228695722.261848,0.0388699447997587,0.0181681161921471,8,6,8,35,1.5,14,22,60,20,4096,5313,4991,3279,4299
"469",1813,10712.8314137161,49889.9177334952,258901.875920929,91266.3309980859,410770.956066226,217577633.518982,11101137.1518671,228678770.670849,0.0388942559640693,0.0181689887017239,8,6,8,35,1.5,14,30,40,17,4486,5315,4994,3615,4775
"470",1814,10714.1049718611,49905.5310511284,256478.65622435,90430.6752944378,407528.967541778,217781883.318478,11045860.4676816,228827743.78616,0.0388966090495576,0.0181689887017239,8,6,8,35,1.5,14,30,40,20,4468,5317,4996,3596,4755
"471",1815,11013.401084437,51687.6442153684,165107.960405632,59454.1151473164,287263.120852754,226907345.126152,10986960.704357,237894305.830509,0.0396545817577268,0.0182018284884111,8,6,8,35,1.5,14,30,60,17,3731,5389,5078,2778,3852
"472",1816,11014.8479625841,51702.3352066617,163536.944469744,58963.6592986905,285217.78693768,226954572.943978,10966695.0747297,237921268.018708,0.0396561137805497,0.0182018284884111,8,6,8,35,1.5,14,30,60,20,3710,5391,5080,2758,3836
"473",1817,7280.21112706433,32902.610390165,335371.305941056,125976.24105742,501530.368515705,207079988.037422,11524065.7274023,218604053.764824,0.0380206729066074,0.0179205426936961,8,6,8,35,1.5,17,22,40,17,4900,4445,3916,4235,5254
"474",1818,7280.02938444854,32890.7147816396,332076.7424543,124764.981866606,497012.468486994,207365665.54021,11475213.2335584,218840878.773768,0.0380620037947554,0.0179205426936961,8,6,8,35,1.5,17,22,40,20,4867,4443,3915,4222,5229
"475",1819,7527.154553004,34517.7735442803,223371.842368728,84114.0944091502,349530.864875162,216209818.447335,10949637.4705421,227159455.917877,0.0387898581227753,0.0179528196892436,8,6,8,35,1.5,17,22,60,17,4131,4533,4032,3454,4455
"476",1820,7527.11624169942,34528.3465408212,221296.769348323,83428.3018778685,346780.534008712,216400127.889036,10897885.921115,227298013.810151,0.0387915531735559,0.0179528196892436,8,6,8,35,1.5,17,22,60,20,4119,4535,4031,3447,4438
"477",1821,7544.1643448195,34569.1113081544,274345.01053436,98482.6807897536,414940.966977088,216222488.993878,11021189.9937632,227243678.987641,0.038817058966225,0.0179488203796864,8,6,8,35,1.5,17,30,40,17,4511,4537,4037,3762,4873
"478",1822,7544.10696447437,34579.9757039608,271849.970706717,97613.7693515747,411587.822726727,216420740.25277,10965239.5481541,227385979.800924,0.0388191993503679,0.0179488203796864,8,6,8,35,1.5,17,30,40,20,4489,4539,4036,3745,4857
"479",1823,7793.52486284723,36202.0995806457,179267.547289541,65556.8091681568,288819.980901191,225319259.46501,10870320.8317126,236189580.296723,0.0395678373904195,0.0179808595300139,8,6,8,35,1.5,17,30,60,17,3740,4637,4111,2974,4024
"480",1824,7793.74908902398,36213.7296910149,177625.528337734,65032.4410690049,286665.448186777,225504371.781639,10830814.9461763,236335186.727815,0.0395692049706564,0.0179808595300139,8,6,8,35,1.5,17,30,60,20,3724,4639,4112,2951,3996
"481",1921,7758.17525423568,33489.946863864,203410.227404354,64043.3913448277,308701.740867282,211255957.968242,11376485.3321575,222632443.300399,0.0384433047284777,0.0178585517076186,8,7,8,35,1.2,14,22,40,17,3883,4474,4104,2912,4274
"482",1922,7757.61701025521,33498.2807057505,201253.611367836,63382.6788996288,305892.18798347,211513506.578132,11293923.3279257,222807429.906058,0.0384477105383798,0.0178585517076186,8,7,8,35,1.2,14,22,40,20,3858,4476,4103,2894,4261
"483",1923,8024.40665666916,35209.2868323585,107464.908010756,35178.6810076472,185877.282507431,222833005.088894,10924403.1064647,233757408.195359,0.0393865972954222,0.0178953485114987,8,7,8,35,1.2,14,22,60,17,2822,4568,4211,1767,3037
"484",1924,8020.83516321354,35201.4508721246,106382.325387879,34954.8111565875,184559.422579805,223180044.977188,10872187.1141332,234052232.091321,0.0393921309587732,0.0178953485114987,8,7,8,35,1.2,14,22,60,20,2803,4566,4209,1760,3021
"485",1925,8045.0457697473,35245.8765130293,150034.936068728,44002.6041126201,237328.462464125,222727092.725793,10921298.9858904,233648391.711684,0.0394039657581334,0.0179134661258304,8,7,8,35,1.2,14,30,40,17,3303,4570,4216,2200,3682
"486",1926,8044.79213396064,35255.6219282635,148615.934928317,43615.7877507662,235532.136741307,222979962.959405,10862088.6090014,233842051.568406,0.0394078946303881,0.0179134661258304,8,7,8,35,1.2,14,30,40,20,3286,4572,4215,2184,3665
"487",1927,8322.85387607869,37019.1704392086,75333.3165665155,25847.4927821541,146522.833663957,233463121.39806,11118083.5043551,244581204.902415,0.0402622965280915,0.017949993767207,8,7,8,35,1.2,14,30,60,17,2327,4678,4319,1115,2380
"488",1928,8322.91158879209,37029.9153351156,75019.7894885337,25890.9972111618,146263.613623603,233699281.749489,11082731.3908636,244782013.140352,0.0402652787722016,0.017949993767207,8,7,8,35,1.2,14,30,60,20,2320,4680,4320,1120,2372
"489",1929,5188.51144923366,20478.8865433256,217417.021457172,70161.01186213,313245.431311861,209680933.416626,11255834.4097817,220936767.826408,0.0383645993735395,0.0176403481517628,8,7,8,35,1.2,17,22,40,17,3930,3251,2638,3114,4399
"490",1930,5185.48524070151,20477.196388653,215143.524030103,69445.3313074637,310251.536966921,209931904.075709,11173180.6862191,221105084.761928,0.0383687452537478,0.0176403481517628,8,7,8,35,1.2,17,22,40,20,3893,3249,2631,3087,4379
"491",1931,5346.19558256362,21764.9591614674,119003.203425477,39340.0876713015,185454.445840809,220563504.696079,10726192.1745807,231289696.87066,0.0392472044450733,0.0176762028848257,8,7,8,35,1.2,17,22,60,17,2817,3399,2764,2000,3222
"492",1932,5343.7794518,21765.748096912,117972.693604951,39122.0050919255,184204.226245589,220799256.358242,10671300.6789189,231470557.037161,0.0392504277444798,0.0176762028848257,8,7,8,35,1.2,17,22,60,20,2796,3401,2762,1987,3206
"493",1933,5370.69663197068,21811.2309012827,162964.682468606,49028.8800515264,239175.490053385,220871091.660952,10749234.2613475,231620325.922299,0.0393056329973746,0.0176938645784489,8,7,8,35,1.2,17,30,40,17,3321,3407,2787,2415,3831
"494",1934,5366.27810116474,21799.8253824148,161250.485130567,48518.4689876932,236935.05760184,221200376.875857,10680744.6570921,231881121.532949,0.0393093207526514,0.0176938645784489,8,7,8,35,1.2,17,30,40,20,3299,3405,2782,2389,3817
"495",1935,5548.03119420859,23178.3416085018,85117.1984653531,28633.7914332188,142477.362701282,231595692.268957,10832719.7280153,242428411.996972,0.0401449041113874,0.0177294559784178,8,7,8,35,1.2,17,30,60,17,2271,3531,2902,1359,2578
"496",1936,5546.04441266654,23181.116442302,84635.2810904744,28604.6080989498,141967.050044393,231825731.851514,10796541.9888746,242622273.840389,0.0401476705430335,0.0177294559784178,8,7,8,35,1.2,17,30,60,20,2257,3533,2900,1354,2566
"497",1937,7758.79124612303,33488.8605154889,203455.790742576,64078.1416311044,308781.584135292,212299486.908436,11075266.4212586,223374753.329694,0.0384700120084744,0.0178585517076186,8,7,8,35,1.5,14,22,40,17,3884,4473,4107,2913,4276
"498",1938,7758.2268571529,33497.177659195,201294.639719666,63414.3636179236,305964.407853937,212559997.583969,10999157.7615798,223559155.345549,0.0384744456436899,0.0178585517076186,8,7,8,35,1.5,14,22,40,20,3860,4475,4105,2897,4262
"499",1939,8024.86410251264,35207.9017487507,107486.418417353,35180.3283386645,185899.512607281,223909850.973433,10725782.1838044,234635633.157238,0.039412941386032,0.0178953485114987,8,7,8,35,1.5,14,22,60,17,2824,4567,4212,1768,3038
"500",1940,8021.28767131674,35200.0539558035,106397.931512227,34952.7721525828,184572.04529193,224258222.891567,10681622.033187,234939844.924754,0.0394184836864835,0.0178953485114987,8,7,8,35,1.5,14,22,60,20,2804,4565,4210,1759,3022
"501",1941,8045.51162799475,35244.5334277988,150063.749198759,44021.3927447844,237375.186999338,223807818.374618,10702292.1854876,234510110.560106,0.039430455479552,0.0179134661258304,8,7,8,35,1.5,14,30,40,17,3305,4569,4218,2201,3684
"502",1942,8045.25200702356,35254.2617592978,148639.978537461,43631.4461526331,235570.938456416,224063521.617339,10649219.3704039,234712740.987743,0.0394344134499411,0.0179134661258304,8,7,8,35,1.5,14,30,40,20,3287,4571,4217,2185,3666
"503",1943,8323.16818029449,37017.5349541239,75336.7487268833,25832.2410895595,146509.692950861,234571563.914394,10992620.7165167,245564184.630911,0.0402885267619845,0.017949993767207,8,7,8,35,1.5,14,30,60,17,2326,4677,4321,1112,2381
"504",1944,8323.22023892805,37028.2624223267,75017.2684065348,25872.0552390514,146240.806306841,234810357.491524,10962899.231425,245773256.722949,0.0402915384695702,0.017949993767207,8,7,8,35,1.5,14,30,60,20,2319,4679,4322,1118,2371
"505",1945,5190.33953758443,20479.4184374353,217465.64791997,70199.6225429482,313335.028437938,210721580.771908,10947614.2491427,221669195.02105,0.038391285119322,0.0176403481517628,8,7,8,35,1.5,17,22,40,17,3932,3252,2641,3115,4400
"506",1946,5187.30597665801,20477.7131925977,215187.879863367,69481.0390079793,310333.938040601,210975486.667162,10871272.0579753,221846758.725138,0.0383954600205464,0.0176403481517628,8,7,8,35,1.5,17,22,40,20,3895,3250,2636,3089,4380
"507",1947,5347.78109121391,21765.0950465511,119029.841587742,39347.8205239847,185490.538249491,221637420.739519,10517465.9298572,232154886.669376,0.0392738053588532,0.0176762028848257,8,7,8,35,1.5,17,22,60,17,2818,3400,2766,2002,3223
"508",1948,5345.3581328739,21765.8684140747,117993.749958395,39126.2057909452,184231.182296289,221875900.852976,10468376.2162174,232344277.069193,0.0392770576102478,0.0176762028848257,8,7,8,35,1.5,17,22,60,20,2798,3402,2763,1988,3207
"509",1949,5372.29555905748,21811.3889122621,162997.138257277,49052.2102134923,239233.032942089,221947746.453195,10521459.1540822,232469205.607277,0.0393320832986249,0.0176938645784489,8,7,8,35,1.5,17,30,40,17,3324,3408,2791,2417,3832
"510",1950,5367.86931549503,21799.9695776912,161278.404132272,48538.8163568467,236985.059382305,222278927.345509,10461151.2940197,232740078.639529,0.0393358009346715,0.0176938645784489,8,7,8,35,1.5,17,30,40,20,3300,3406,2785,2391,3818
"511",1951,5549.40491955681,23178.1220130008,85126.4569199784,28625.5905213273,142479.574373863,232701612.307006,10700847.6030756,243402459.910082,0.0401711027864444,0.0177294559784178,8,7,8,35,1.5,17,30,60,17,2272,3530,2903,1357,2580
"512",1952,5547.41152770743,23180.8807462176,84638.909027831,28592.9053444994,141960.106646255,232934265.983629,10670178.3628341,243604444.346463,0.0401738992687378,0.0177294559784178,8,7,8,35,1.5,17,30,60,20,2256,3532,2901,1353,2567
"513",2049,5628.79067441312,21349.2840836857,107871.239638166,27226.7568378923,162076.071234157,215433942.919328,10553007.4684943,225986950.387822,0.0388892212973648,0.0171906602301682,8,8,8,35,1.2,14,22,40,17,2519,3344,2957,1247,3044
"514",2050,5625.82584026594,21346.6036313953,107189.497674801,27238.7540856616,161400.681232124,215749875.969061,10469668.5433858,226219544.512447,0.0388955242722021,0.0171906602301682,8,8,8,35,1.2,14,22,40,20,2506,3341,2955,1249,3029
"515",2051,5805.40202825869,22688.0351554842,41035.6819883496,18153.3479208203,87682.4670929127,228845329.867824,10483576.878087,239328906.745911,0.0399882966118542,0.0172316888547859,8,8,8,35,1.2,14,22,60,17,1171,3474,3074,126,1297
"516",2052,5802.99915707908,22687.8683988309,41939.9184456002,18781.4114463891,89212.1974478993,229143530.194859,10439134.3894918,239582664.584351,0.0399933390167038,0.0172316888547859,8,8,8,35,1.2,14,22,60,20,1214,3473,3067,194,1340
"517",2053,5835.8129590122,22738.6176518301,68977.1436629764,18867.04953697,116418.623810789,228941471.227088,10318822.4880368,239260293.715125,0.0399735215960436,0.0172516203109564,8,8,8,35,1.2,14,30,40,17,1819,3489,3112,210,2226
"518",2054,5833.2925874709,22738.2454212069,69219.5859299219,19206.6500296646,116997.773968264,229253370.054386,10266497.3644451,239519867.418831,0.0399793550261143,0.0172516203109564,8,8,8,35,1.2,14,30,40,20,1834,3487,3106,266,2235
"519",2055,6034.65980018039,24178.250312012,27931.8559162122,22337.3905181578,80482.1565465624,242020861.833851,11042522.6566936,253063384.490545,0.041007105022721,0.0172923544760192,8,8,8,35,1.2,14,30,60,17,900,3630,3274,709,397
"520",2056,6033.10278886994,24180.1825335065,29679.0102046711,23284.7974089047,83177.0929359523,242078663.803125,11020604.849599,253099268.652724,0.041016211152167,0.0172923544760192,8,8,8,35,1.2,14,30,60,20,1018,3632,3272,822,559
"521",2057,4045.47135571772,12394.7348768319,120180.323958228,31037.0107658322,167657.54095661,215489638.574398,11274064.6785246,226763703.252922,0.0388130160705826,0.0182733224685331,8,8,8,35,1.2,17,22,40,17,2592,1829,1245,1520,3236
"522",2058,4038.70213777585,12375.545615702,119305.90264116,30959.2227731196,166679.373167757,215797911.975406,11191730.0656435,226989642.041049,0.0388190303283038,0.0182733224685331,8,8,8,35,1.2,17,22,40,20,2586,1821,1233,1511,3227
"523",2059,4028.87884423092,12891.7366856177,48419.895130654,18557.1479493755,83897.6586098782,228762000.607386,11219538.6777079,239981539.285094,0.0398849725976346,0.0183131949011857,8,8,8,35,1.2,17,22,60,17,1045,1911,1212,165,1607
"524",2060,4023.06866990867,12877.0110815269,49087.5969208291,19079.3521720652,85067.0288443297,229052488.662382,11174532.8571285,240227021.519511,0.039889782637245,0.0183131949011857,8,8,8,35,1.2,17,22,60,20,1079,1903,1199,243,1622
"525",2061,4056.10076510243,12998.4282094572,78748.5950304839,20672.2342186898,116475.358223733,228427888.949967,11110338.5970762,239538227.547044,0.0398784888534846,0.0183323630550934,8,8,8,35,1.2,17,30,40,17,1823,1956,1272,460,2444
"526",2062,4050.0228141098,12982.8653935583,78761.1481889619,20911.9146921291,116705.951088759,228731500.08681,11057531.7483588,239789031.835169,0.0398840563355738,0.0183323630550934,8,8,8,35,1.2,17,30,40,20,1829,1950,1257,496,2445
"527",2063,4077.5362398624,13683.8501046868,31953.8588361999,20356.3687595694,70071.6139403186,241164496.806473,11824137.6002428,252988634.406716,0.0408722025318141,0.0183719475000216,8,8,8,35,1.2,17,30,60,17,411,2109,1301,417,739
"528",2064,4074.41864951997,13666.9415289678,33300.0470632562,21081.6563267871,72123.063568531,241634413.407261,11798335.8911777,253432749.298439,0.0408809757658389,0.0183719475000216,8,8,8,35,1.2,17,30,60,20,508,2103,1293,527,835
"529",2065,5630.4880235892,21349.8715149408,107879.435646569,27214.4581603611,162074.25334546,216489607.878796,10299700.6551813,226789308.533977,0.0389155916430512,0.0171906602301682,8,8,8,35,1.5,14,22,40,17,2518,3345,2959,1245,3045
"530",2066,5627.51613022822,21347.1784367662,107190.014979679,27221.5361950523,161386.245741725,216808778.454209,10224100.1075611,227032878.56177,0.0389219158071504,0.0171906602301682,8,8,8,35,1.5,14,22,40,20,2504,3342,2956,1246,3030
"531",2067,5806.87546118611,22688.2922563114,40998.8843036372,18084.0484634637,87578.1004845984,229939310.870124,10348998.8711058,240288309.74123,0.0400141799331235,0.0172316888547859,8,8,8,35,1.5,14,22,60,17,1165,3476,3078,115,1296
"532",2068,5804.46608297592,22688.1125144816,41893.6749318001,18706.3418981081,89092.5954273657,230240493.461637,10311652.5666466,240552146.028284,0.0400197321172812,0.0172316888547859,8,8,8,35,1.5,14,22,60,20,1208,3475,3071,183,1337
"533",2069,5837.29235213155,22738.8803465416,68961.866198868,18831.1775698223,116369.216467363,230040743.298437,10158505.592744,240199248.891181,0.0400048139731352,0.0172516203109564,8,8,8,35,1.5,14,30,40,17,1816,3490,3113,205,2225
"534",2070,5834.76518006702,22738.4950627765,69196.3291317293,19165.7878449618,116935.377219535,230355714.648838,10113531.7373407,240469246.386178,0.0400157624615093,0.0172516203109564,8,8,8,35,1.5,14,30,40,20,1833,3488,3110,258,2232
"535",2071,6035.9246270942,24178.1897011263,27870.3605665507,22244.2517079455,80328.7266027167,243155110.049555,10994336.3564508,254149446.406006,0.0410502196364608,0.0172923544760192,8,8,8,35,1.5,14,30,60,17,895,3629,3275,693,387
