"","sim_id","HIV_neg_female","HIV_neg_male","HIV_pos_female","HIV_pos_male","tb_mort_mse_total","hiv_prev_mse_male","hiv_prev_mse_female","hiv_prev_mse","max_perc_diff_male","max_perc_diff_female","b1_calib_id","b2_calib_id","mh2_calib_id","mh3_calib_id","mh4_calib_id","mtb_calib_id","mtbh2_calib_id","mtbh3_calib_id","mtbh4_calib_id","norm_hiv_prev_mse","norm_tb_mort_mse","norm_hiv_prev_tb_mort_mse","tbmort_rank_total","tbmort_HIV_neg_male","tbmort_HIV_neg_female","tbmort_HIV_pos_male","tbmort_HIV_pos_female","hivprev_rank_total","hivprev_male","hivprev_female","hiv_tb_rank"
"1402",1402,10056.6370786602,45062.9465727978,344944.732243045,129820.210866921,529884.526761424,311565952.097933,12850930.3733105,324416882.471243,0.0463772014944356,0.0147508466247427,7.6,6,10,35,1.5,15,22,50,25,0.0175265244492084,0.460069337137778,0.477595861586986,4142,3497,3415,3644,4344,42,51,141,1861
"1403",1403,10052.0905990481,45039.4516303419,354035.166945727,132417.118111278,541543.827286395,310877009.456419,13129463.6980496,324006473.154469,0.0463708507869346,0.0150351101122404,7.6,6,10,35,1.5,15,22,50,20,0.0164218945391323,0.468288342568941,0.484710237108073,4176,3495,3413,3671,4372,36,41,264,1877
"1404",1404,10050.1636609278,45010.1989450394,364129.528517276,135308.969616967,554498.860740211,310062645.023801,13431164.3056449,323493809.329446,0.0463545094057752,0.0153952135053459,7.6,6,10,35,1.5,15,22,50,15,0.015041060079585,0.477317647055292,0.492358707134877,4201,3493,3411,3708,4401,32,34,457,1896
"1405",1405,17972.0185917638,83025.1076142717,192333.375352315,70673.3438587005,364003.845417051,333545363.47964,13480284.5313902,347025648.01103,0.047748885065431,0.0123220447548311,7.6,6,10,35,1.5,10,30,70,25,0.0773350220976,0.331490301365759,0.408825323463359,3480,4553,4559,2552,3474,706,709,490,1663
"1406",1406,17967.2141617366,82984.1323263179,198378.585367374,72058.8406767082,371388.772532136,332805372.553572,13664623.2964171,346469995.849989,0.0477348003230347,0.0126485844647836,7.6,6,10,35,1.5,10,30,70,20,0.0758888830125035,0.337773979984794,0.413662862997298,3534,4551,4557,2586,3524,678,673,661,1677
"1407",1407,17962.2455784452,82941.7605247143,205117.069155801,73621.0710404498,379642.146299411,332027405.14822,13864014.9122921,345891420.060512,0.0477201416413165,0.0129875441297764,7.6,6,10,35,1.5,10,30,70,15,0.0743818500344173,0.344723120139548,0.419104970173965,3589,4549,4555,2631,3574,656,639,832,1694
"1408",1408,17701.5990562695,81470.217738249,262439.732025046,93145.0397165043,454756.588536069,324551026.17413,12873022.718203,337424048.892333,0.0471724024003617,0.0135158086997528,7.6,6,10,35,1.5,10,30,50,25,0.052180714005883,0.404785124532488,0.456965838538371,3888,4535,4547,3063,3964,344,362,145,1805
"1409",1409,17694.4865890311,81431.8279447274,270092.171085484,95193.1800959477,464411.665715191,323424591.450588,13173650.3064541,336598241.757042,0.0471660385595344,0.0138467030719425,7.6,6,10,35,1.5,10,30,50,20,0.0500006438333042,0.412133412058345,0.462134055891649,3926,4533,4545,3106,4010,313,322,290,1821
"1410",1410,17689.3419976332,81387.7761548589,278602.042975142,97455.6218660163,475134.78299365,322595749.942786,13429302.5408783,336025052.483664,0.0471496195339979,0.0142053633971257,7.6,6,10,35,1.5,10,30,50,15,0.0484858935856135,0.420205593394361,0.468691486979974,3981,4531,4543,3153,4058,296,299,456,1837
"1411",1411,17661.3747294627,81277.7552496733,235507.368320944,87837.7316623688,422284.229962449,323691380.406124,13005137.3959555,336696517.80208,0.0470848605678346,0.0132852395441931,7.6,6,10,35,1.5,10,22,70,25,0.0502602254571367,0.379480476707516,0.429740702164653,3770,4529,4541,2961,3800,318,331,207,1732
