measure,location,sex,age,cause,metric,year,val,upper,lower
6,485,1,16,298,1,1993,588.7777490474049,1054.3391867854334,301.11265048289187
6,485,2,16,298,1,1993,895.8814717970214,1341.777511931928,558.6653093323201
6,485,1,8,298,1,1992,1110.0501066786528,2321.957985010475,424.7832346243188
6,485,2,8,298,1,1992,8613.660245265404,14574.504770190033,4900.170203450727
6,485,1,9,298,1,1992,1920.4098665890363,4218.645570470273,766.6565297485965
6,485,2,9,298,1,1992,8104.226888275261,13083.614507073255,4558.109729522213
6,485,1,10,298,1,1992,5133.23155153057,7725.769144897908,3366.2198019635157
6,485,2,10,298,1,1992,8499.78590960992,11818.928644872234,5830.59248822577
6,485,1,11,298,1,1992,5272.9060472703595,8296.939523927555,3134.881365187109
6,485,2,11,298,1,1992,4560.248734132731,7162.546587721301,2719.1951500157843
6,485,1,12,298,1,1992,3985.3584512522716,6601.049229729789,2123.844510116097
6,485,2,12,298,1,1992,3437.2043662275273,5136.180716628488,2204.4309565523677
6,485,1,13,298,1,1992,1922.3954609531474,3330.0155331730234,976.1680751711084
6,485,2,13,298,1,1992,2248.5587473693026,3530.3242793730956,1310.217706734813
6,485,1,14,298,1,1992,1152.3100991866186,2038.8175233055895,573.2752492488104
6,485,2,14,298,1,1992,1588.4461788003416,2422.315366624247,979.5872375157011
6,485,1,15,298,1,1992,693.5679350375086,1231.2358995682298,342.68642783484927
6,485,2,15,298,1,1992,1043.7084751772766,1599.4546000389128,642.1601019896059
6,485,1,16,298,1,1992,399.73817647362273,711.5276986112498,197.5837831539909
6,485,2,16,298,1,1992,609.2739842877335,935.6589344659787,374.34775489896396
6,485,1,8,298,1,1994,2153.8928397427444,4498.791356478436,844.5942797770083
6,485,2,8,298,1,1994,16155.189339593775,25644.25951332873,9686.24016794517
6,485,1,9,298,1,1994,3783.3300611235786,7864.704333617504,1582.6652808875574
6,485,2,9,298,1,1994,15133.213878791812,23848.388938629167,8950.406411272686
6,485,1,10,298,1,1994,9792.519221415514,14399.627419655675,6619.992287301454
6,485,2,10,298,1,1994,15717.463064366084,20713.84862685996,11635.979529334581
6,485,1,11,298,1,1994,10008.15076254779,14910.811857473447,6344.187453867368
6,485,2,11,298,1,1994,8804.882881113515,13208.331234251815,5564.502514223547
6,485,1,12,298,1,1994,7606.271916381658,12029.943046890325,4260.279007255707
6,485,2,12,298,1,1994,6781.496337800631,9770.117211679044,4472.438792924232
6,485,1,13,298,1,1994,3747.447782692467,6307.175697856741,2022.06949101632
6,485,2,13,298,1,1994,4513.740887471993,6728.421065324553,2739.5868289135387
6,485,1,14,298,1,1994,2338.20042470853,4048.098103036675,1219.6368048600702
6,485,2,14,298,1,1994,3163.373798150508,4621.17935457241,2032.379094087571
6,485,1,15,298,1,1994,1357.3664171892003,2347.499762691811,701.9195675565716
6,485,2,15,298,1,1994,1981.5652589213066,2902.573303435965,1273.1221978159735
6,485,1,16,298,1,1994,809.7839635222138,1408.2654462042287,417.6333575267601
6,485,2,16,298,1,1994,1217.7303829366965,1791.2877147154127,779.3219141735598
6,485,1,8,298,1,1995,2698.2218503065837,5556.868771401671,1081.2703497647917
6,485,2,8,298,1,1995,19792.157449279668,30262.109262340062,12441.456310307625
6,485,1,9,298,1,1995,4725.706489658964,9727.750001723862,1982.6806360369671
6,485,2,9,298,1,1995,18183.048570234605,27317.898980839032,10771.8129170123
6,485,1,10,298,1,1995,12019.896736286322,16742.391314088458,8430.652010588592
6,485,2,10,298,1,1995,18746.530656552695,23680.543751663852,14458.14194714016
6,485,1,11,298,1,1995,12139.263856101301,17735.305525687494,7963.58873591057
6,485,2,11,298,1,1995,10692.338400129593,15417.879561809512,6953.670926239833
6,485,1,12,298,1,1995,9255.35849106675,14317.336876743802,5290.419878019007
6,485,2,12,298,1,1995,8396.28984772158,11971.43062454344,5687.543917282017
6,485,1,13,298,1,1995,4603.323995193234,7528.721879799859,2510.558604349163
6,485,2,13,298,1,1995,5676.920052076602,8238.195927668998,3534.7643502092615
6,485,1,14,298,1,1995,2968.7847332091646,4920.681798689453,1583.13277296656
6,485,2,14,298,1,1995,3922.6090314936155,5577.81292386031,2568.537936535221
6,485,1,15,298,1,1995,1691.514176284046,2810.843290158174,896.4050337169797
6,485,2,15,298,1,1995,2444.251980851358,3465.8264498250032,1604.140964913949
