F15Regions,DName2016,CName2016,SName2016,scode,SC,Sname,scode17,DNama2017,BCOUNTIES
CENTRAL II,BUVUMA,BUVUMA ISLAND,LWAJJE,"120107",BUVUMABUVUMA ISLANDSLWAJJE,LWAJJE,"120107",BUVUMA,BUVUMA
CENTRAL II,BUVUMA,BUVUMA ISLAND,LYABAANA,"120108",BUVUMABUVUMA ISLANDSLYABAANA,LYABAANA,"120108",BUVUMA,BUVUMA
CENTRAL II,KAYUNGA,BBAALE,KAYONZA,"112103",KAYUNGABBAALEKAYONZA,KAYONZA,"112103",KAYUNGA,BUGERERE
CENTRAL II,LUWERO,KATIKAMU,LUWERO TOWN COUNCIL,"104204",LUWEROKATIKAMULUWERO TOWN COUNCIL,LUWERO TOWN COUNCIL,"104204",LUWERO,BULEMEEZI
CENTRAL II,BUVUMA,BUVUMA ISLAND,NAIRAMBI,"120109",BUVUMABUVUMA ISLANDSNAIRAMBI,NAIRAMBI,"120109",BUVUMA,BUVUMA
CENTRAL I,GOMBA,GOMBA,KANONI TOWN COUNCIL,"121102",GOMBAGOMBAKANONI TOWN COUNCIL,KANONI TOWN COUNCIL,"121102",GOMBA,GOMBA
CENTRAL I,GOMBA,GOMBA,KYEGONZA,"121103",GOMBAGOMBAKYEGONZA,KYEGONZA,"121103",GOMBA,GOMBA
CENTRAL I,KALANGALA,BUJUMBA,BUJUMBA,"101101",KALANGALABUJJUMBABUJUMBA,BUJUMBA,"101101",KALANGALA,SSESE ISLAND
CENTRAL I,KALANGALA,BUJUMBA,KALANGALA TOWN COUNCIL,"101102",KALANGALABUJJUMBAKALANGALA TOWN COUNCIL,KALANGALA TOWN COUNCIL,"101102",KALANGALA,SSESE ISLAND
CENTRAL I,KALANGALA,BUJUMBA,MUGOYE,"101103",KALANGALABUJJUMBAMUGOYE,MUGOYE,"101103",KALANGALA,SSESE ISLAND
CENTRAL I,KALANGALA,KYAMUSWA,BUBEKE,"101201",KALANGALAKYAMUSWABUBEKE,BUBEKE,"101201",KALANGALA,SSESE ISLAND
CENTRAL I,KALANGALA,KYAMUSWA,BUFUMIRA,"101202",KALANGALAKYAMUSWABUFUMIRA,BUFUMIRA,"101202",KALANGALA,SSESE ISLAND
CENTRAL I,KALANGALA,KYAMUSWA,KYAMUSWA,"101203",KALANGALAKYAMUSWAKYAMUSWA,KYAMUSWA,"101203",KALANGALA,SSESE ISLAND
CENTRAL I,KALANGALA,KYAMUSWA,MAZINGA,"101204",KALANGALAKYAMUSWAMAZINGA,MAZINGA,"101204",KALANGALA,SSESE ISLAND
CENTRAL II,BUIKWE,BUIKWE,BUIKWE TOWN COUNCIL,"117102",BUIKWEBUIKWEBUIKWE TOWN COUNCIL,BUIKWE TOWN COUNCIL,"117102",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,LUGAZI MUNICIPALITY,KAWOLO DIVISION,"117202",BUIKWELUGAZI MUNICIPALITYKAWOLO,KAWOLO DIVISION,"117202",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,LUGAZI MUNICIPALITY,CENTRAL DIVISION,"117201",BUIKWELUGAZI MUNICIPALITYLUGAZI TOWN COUNCIL,CENTRAL DIVISION,"117201",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,LUGAZI MUNICIPALITY,NAJJEMBE DIVISION,"117203",BUIKWELUGAZI MUNICIPALITYNAJJEMBE,NAJJEMBE DIVISION,"117203",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,NJERU MUNICIPALITY,NJERU DIVISION,"117301",BUIKWENJERU MUNICIPALITYNJERU TOWN COUNCIL,NJERU DIVISION,"117301",BUIKWE,KYAGGWE
CENTRAL II,BUIKWE,BUIKWE,NKOKONJERU TOWN COUNCIL,"117105",BUIKWEBUIKWENKOKONJERU TOWN COUNCIL,NKOKONJERU TOWN COUNCIL,"117105",BUIKWE,KYAGGWE
CENTRAL I,BUKOMANSIMBI,BUKOMANSIMBI,BUKOMANSIMBI  TOWN COUNCIL,"118102",BUKOMANSIMBIBUKOMANSIMBIBUKOMASIMBI TOWN COUNCIL,BUKOMANSIMBI  TOWN COUNCIL,"118102",BUKOMANSIMBI,BUDDU
CENTRAL I,BUKOMANSIMBI,BUKOMANSIMBI,BUTENGA,"118103",BUKOMANSIMBIBUKOMANSIMBIBUTENGA,BUTENGA,"118103",BUKOMANSIMBI,BUDDU
CENTRAL I,BUKOMANSIMBI,BUKOMANSIMBI,KIBINGE,"118104",BUKOMANSIMBIBUKOMANSIMBIKIBINGE,KIBINGE,"118104",BUKOMANSIMBI,BUDDU
CENTRAL I,MPIGI,MAWOKOTA,BUWAMA,"106101",MPIGIMAWOKOTABUWAMA,BUWAMA,"106101",MPIGI,MAWOKOTA
GREATER KAMPALA,WAKISO,BUSIRO,BUSSI,"113101",WAKISOBUSIROBUSSI,BUSSI,"113101",WAKISO,BUSIRO
CENTRAL I,MPIGI,MAWOKOTA,KITUNTU,"106104",MPIGIMAWOKOTAKITUNTU,KITUNTU,"106104",MPIGI,MAWOKOTA
CENTRAL I,MPIGI,MAWOKOTA,NKOZI,"106107",MPIGIMAWOKOTANKOZI,NKOZI,"106107",MPIGI,MAWOKOTA
GREATER KAMPALA,MUKONO,MUKONO,MPUNGE,"108104",MUKONOMUKONOMPUNGE,MPUNGE,"108104",MUKONO,KYAGGWE
GREATER KAMPALA,MUKONO,MUKONO,NAMA,"108106",MUKONOMUKONONAMA,NAMA,"108106",MUKONO,KYAGGWE
GREATER KAMPALA,MUKONO,MUKONO,NTENJERU,"108107",MUKONOMUKONONTENJERU,NTENJERU,"108107",MUKONO,KYAGGWE
GREATER KAMPALA,MUKONO,MUKONO MUNICIPALITY,CENTRAL DIVISION,"108201",MUKONOMUKONO MUNICIPALITYCENTRAL DIVISION,CENTRAL DIVISION,"108201",MUKONO,KYAGGWE
CENTRAL I,SSEMBABULE,MAWOGOLA,LUGUSULU,"111201",SSEMBABULEMAWOGOLALUGUSULU,LUGUSULU,"111201",SSEMBABULE,MAWOGOLA
CENTRAL I,KALUNGU,KALUNGU,KALUNGU TOWN COUNCIL,"122103",KALUNGUKALUNGUKALUNGU TOWN COUNCIL,KALUNGU TOWN COUNCIL,"122103",KALUNGU,BUDDU
GREATER KAMPALA,MUKONO,NAKIFUMA,KASAWO,"108301",MUKONONAKIFUMAKASAWO,KASAWO,"108301",MUKONO,KYAGGWE
CENTRAL II,NAKASEKE,NAKASEKE,NAKASEKE,"116109",NAKASEKENAKASEKENAKASEKE,NAKASEKE,"116109",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,NAKASEKE TOWN COUNCIL,"116110",NAKASEKENAKASEKENAKASEKE TOWN COUNCIL,NAKASEKE TOWN COUNCIL,"116110",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,NGOMA,"116111",NAKASEKENAKASEKENGOMA,NGOMA,"116111",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,NGOMA TOWN COUNCIL,"116112",NAKASEKENAKASEKENGOMA TOWN COUNCIL,NGOMA TOWN COUNCIL,"116112",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASEKE,NAKASEKE,SEMUTO TOWN COUNCIL,"116114",NAKASEKENAKASEKESEMUTO TOWN COUNCIL,SEMUTO TOWN COUNCIL,"116114",NAKASEKE,BULEMEEZI
CENTRAL II,NAKASONGOLA,BURULI,MIGEERA TOWN COUNCIL,"109107",NAKASONGOLABURULIMIGEERA TOWN COUNCIL,MIGEERA TOWN COUNCIL,"109107",NAKASONGOLA,BURULI
CENTRAL II,NAKASONGOLA,BURULI,KAKOOGE,"109101",NAKASONGOLABURULIKAKOOGE,KAKOOGE,"109101",NAKASONGOLA,BURULI
CENTRAL II,NAKASONGOLA,BURULI,KALUNGI,"109104",NAKASONGOLABURULIKALUNGI,KALUNGI,"109104",NAKASONGOLA,BURULI
CENTRAL II,NAKASONGOLA,BURULI,LWABIYATA,"109105",NAKASONGOLABURULILWABIYATA,LWABIYATA,"109105",NAKASONGOLA,BURULI
CENTRAL II,NAKASONGOLA,BURULI,LWAMPANGA,"109106",NAKASONGOLABURULILWAMPANGA,LWAMPANGA,"109106",NAKASONGOLA,BURULI
CENTRAL II,NAKASONGOLA,BURULI,NAKITOMA,"109110",NAKASONGOLABURULINAKITOMA,NAKITOMA,"109110",NAKASONGOLA,BURULI
CENTRAL I,RAKAI,KAKUUTO,KAKUUTO,"110101",RAKAIKAKUUTOKAKUUTO,KAKUUTO,"110101",RAKAI,BUDDU
CENTRAL I,RAKAI,KAKUUTO,KASASA,"110102",RAKAIKAKUUTOKASASA,KASASA,"125102",KYOTERA,BUDDU
CENTRAL I,RAKAI,KAKUUTO,KIBANDA,"110103",RAKAIKAKUUTOKIBANDA,KIBANDA,"125103",RAKAI,BUDDU
CENTRAL I,RAKAI,KAKUUTO,KIFAMBA,"110104",RAKAIKAKUUTOKIFAMBA,KIFAMBA,"110104",RAKAI,BUDDU
CENTRAL I,RAKAI,KAKUUTO,KYEBE,"110105",RAKAIKAKUUTOKYEBE,KYEBE,"125105",KYOTERA,BUDDU
CENTRAL I,RAKAI,KOOKI,BYAKABANDA,"110201",RAKAIKOOKIBYAKABANDA,BYAKABANDA,"110201",RAKAI,KOOKI
CENTRAL I,RAKAI,KOOKI,DDWANIRO,"110202",RAKAIKOOKIDDWANIRO,DDWANIRO,"110202",RAKAI,KOOKI
CENTRAL I,RAKAI,KOOKI,KACHEERA,"110203",RAKAIKOOKIKACHEERA,KACHEERA,"110203",RAKAI,KOOKI
CENTRAL I,RAKAI,KOOKI,KAGAMBA,"110204",RAKAIKOOKIKAGAMBA,KAGAMBA,"110204",RAKAI,KOOKI
CENTRAL I,RAKAI,KOOKI,KYALULANGIRA,"110206",RAKAIKOOKIKYALULANGIRA,KYALULANGIRA,"110206",RAKAI,KOOKI
CENTRAL I,RAKAI,KOOKI,LWAMAGGWA,"110207",RAKAIKOOKILWAMAGWA,LWAMAGGWA,"110207",RAKAI,KOOKI
CENTRAL I,RAKAI,KOOKI,LWANDA,"110208",RAKAIKOOKILWANDA,LWANDA,"110208",RAKAI,KOOKI
CENTRAL I,BUTAMBALA,BUTAMBALA,GOMBE TOWN COUNCIL,"119103",BUTAMBALABUTAMBALAGOMBE TOWN COUNCIL,GOMBE TOWN COUNCIL,"119103",BUTAMBALA,BUTAMBALA
CENTRAL II,KAYUNGA,BBAALE,KITIMBWA,"112104",KAYUNGABBAALEKITIMBWA,KITIMBWA,"112104",KAYUNGA,BUGERERE
CENTRAL I,RAKAI,KOOKI,RAKAI TOWN COUNCIL,"110209",RAKAIKOOKIRAKAI TOWN COUNCIL,RAKAI TOWN COUNCIL,"110209",RAKAI,KOOKI
CENTRAL I,RAKAI,KYOTERA,KABIRA,"110301",RAKAIKYOTERAKABIRA,KABIRA,"125301",KYOTERA,BUDDU
CENTRAL I,RAKAI,KYOTERA,KALISIZO,"110302",RAKAIKYOTERAKALISIZO,KALISIZO,"125302",KYOTERA,BUDDU
CENTRAL I,RAKAI,KYOTERA,KALISIZO TOWN COUNCIL,"110303",RAKAIKYOTERAKALISIZO TOWN COUNCIL,KALISIZO TOWN COUNCIL,"125303",KYOTERA,BUDDU
CENTRAL I,RAKAI,KYOTERA,KIRUMBA,"110305",RAKAIKYOTERAKIRUMBA,KIRUMBA,"125305",KYOTERA,BUDDU
CENTRAL I,RAKAI,KYOTERA,KYOTERA TOWN COUNCIL,"110306",RAKAIKYOTERAKYOTERA TOWN COUNCIL,KYOTERA TOWN COUNCIL,"125306",KYOTERA,BUDDU
CENTRAL I,RAKAI,KYOTERA,LWANKONI,"110307",RAKAIKYOTERALWANKONI,LWANKONI,"125307",KYOTERA,BUDDU
CENTRAL I,RAKAI,KYOTERA,NABIGASA,"110308",RAKAIKYOTERANABIGASA,NABIGASA,"125308",KYOTERA,BUDDU
CENTRAL I,SSEMBABULE,LWEMIYAGA,LWEMIYAGA,"111101",SSEMBABULELWEMIYAGALWEMIYAGA,LWEMIYAGA,"111101",SSEMBABULE,MAWOGOLA
CENTRAL I,SSEMBABULE,MAWOGOLA,MATEETE,"111203",SSEMBABULEMAWOGOLAMATEETE,MATEETE,"111203",SSEMBABULE,MAWOGOLA
CENTRAL I,SSEMBABULE,MAWOGOLA,MATEETE TOWN COUNCIL,"111204",SSEMBABULEMAWOGOLAMATEETE TOWN COUNCIL,MATEETE TOWN COUNCIL,"111204",SSEMBABULE,MAWOGOLA
CENTRAL I,SSEMBABULE,MAWOGOLA,MIJWALA,"111205",SSEMBABULEMAWOGOLAMIJWALA,MIJWALA,"111205",SSEMBABULE,MAWOGOLA
CENTRAL I,SSEMBABULE,MAWOGOLA,SSEMBABULE TOWN COUNCIL,"111206",SSEMBABULEMAWOGOLASSEMBABULE TOWN COUNCIL,SEMBABULE TOWN COUNCIL,"111206",SSEMBABULE,MAWOGOLA
CENTRAL I,RAKAI,KOOKI,KIZIBA,"110205",RAKAIKOOKIKIZIBA,KIZIBA,"110205",RAKAI,KOOKI
CENTRAL II,KYANKWANZI,KIBOGA,NTWETWE,"123109",KYANKWANZIKIBOGANTWETWE,NTWETWE,"123109",KYANKWANZI,SINGO
GREATER KAMPALA,WAKISO,NANSANA MUNICIPALITY,NANSANA DIVISION,"113604",WAKISONANSANA MUNICIPALITYNANSANA DIVISION,NANSANA DIVISION,"113604",WAKISO,KYADONDO
GREATER KAMPALA,WAKISO,MAKINDYE SSABAGABO MUNICIPALITY,BUNAMWAYA DIVISION,"113501",WAKISOMAKINDYE MUNICIPALITYBUNAMWAYA DIVISION,BUNAMWAYA DIVISION,"113501",WAKISO,KYADONDO
GREATER KAMPALA,WAKISO,MAKINDYE SSABAGABO MUNICIPALITY,MASAJJA DIVISION,"113502",WAKISOMAKINDYE MUNICIPALITYMASAJJA DIVISION,MASAJJA DIVISION,"113502",WAKISO,KYADONDO
GREATER KAMPALA,WAKISO,KIRA MUNICIPALITY,BWEYOGERERE DIVISION,"113301",WAKISOKIRA MUNICIPALITYBWEYOGERERE DIVISION,BWEYOGERERE DIVISION,"113301",WAKISO,KYADONDO
GREATER KAMPALA,WAKISO,KIRA MUNICIPALITY,NAMUGONGO DIVISION,"113303",WAKISOKIRA MUNICIPALITYNAMUGONGO DIVISION,NAMUGONGO DIVISION,"113303",WAKISO,KYADONDO
CENTRAL I,KALUNGU,KALUNGU,KYAMULIBWA TOWN COUNCIL,"122107",KALUNGUKALUNGUKYAMULIBWA TOWN COUNCIL,KYAMULIBWA TOWN COUNCIL,"122107",KALUNGU,BUDDU
CENTRAL I,KALUNGU,KALUNGU,KYAMULIBWA,"122104",KALUNGUKALUNGUKYAMULIBWA,KYAMULIBWA,"122104",KALUNGU,BUDDU
CENTRAL II,KYANKWANZI,KIBOGA,BYERIMA,"123112",KYANKWANZIKIBOGABYERIMA,BYERIMA,"123112",KYANKWANZI,SINGO
GREATER KAMPALA,MUKONO,MUKONO,KOOME ISLAND,"108101",MUKONOMUKONOKOOME,KOOME ISLAND,"108101",MUKONO,KYAGGWE
CENTRAL I,LWENGO,BUKOTO,KYAZANGA TOWN COUNCIL,"124104",LWENGOBUKOTOKYAZANGA TOWN COUNCIL,KYAZANGA TOWN COUNCIL,"124104",LWENGO,BUDDU
CENTRAL II,MUBENDE,KASAMBYA,KIGANDO,"107204",MUBENDEKASAMBYAKIGANDO,KIGANDO,"107204",MUBENDE,BUWEKULA
CENTRAL I,MASAKA,BUKOTO,BUKAKATA,"105101",MASAKABUKOTOBUKAKATA,BUKAKATA,"105101",MASAKA,BUDDU
CENTRAL I,BUKOMANSIMBI,BUKOMANSIMBI,KITANDA,"118105",BUKOMANSIMBIBUKOMANSIMBIKITANDA,KITANDA,"118105",BUKOMANSIMBI,BUDDU
CENTRAL I,BUKOMANSIMBI,BUKOMANSIMBI,BIGASA,"118101",BUKOMANSIMBIBUKOMANSIMBIBIGASA,BIGASA,"118101",BUKOMANSIMBI,BUDDU
CENTRAL I,LYANTONDE,KABULA,KALIIRO,"114101",LYANTONDEKABULAKALIIRO,KALIIRO,"114101",LYANTONDE,KABULA
TESO,SERERE,SERERE,KYERE,"232203",SERERESEREREKYERE,KYERE,"232203",SERERE,
TESO,AMURIA,KAPELEBYONG,OBALANGA,"216204",AMURIAKAPELEBYONGOBALANGA,OBALANGA,"216204",AMURIA,
TESO,AMURIA,AMURIA,ABARILELA,"216101",AMURIAAMURIAABARILELA,ABARILELA,"216101",AMURIA,
TESO,SERERE,SERERE,OLIO,"232204",SERERESEREREOLIO,OLIO,"232204",SERERE,
TESO,KABERAMAIDO,KABERAMAIDO,ALWA,"213101",KABERAMAIDOKABERAMAIDOALWA,ALWA,"213101",KABERAMAIDO,
TESO,SOROTI,SOROTI,ARAPAI,"211106",SOROTISOROTIARAPAI,ARAPAI,"211106",SOROTI,
TESO,AMURIA,KAPELEBYONG,KAPELEBYONG,"216203",AMURIAKAPELEBYONGKAPELEBYONG,KAPELEBYONG,"216203",AMURIA,
TESO,SOROTI,SOROTI  MUNICIPALITY,WESTERN DIVISION,"211203",SOROTISOROTI MUNICIPALITYWESTERN DIVISION,WESTERN DIVISION,"211203",SOROTI,
TESO,SERERE,SERERE,ATIIRA,"232201",SERERESEREREATIIRA,ATIIRA,"232201",SERERE,
TESO,AMURIA,AMURIA,MORUNGATUNY,"216107",AMURIAAMURIAMORUNGATUNY,MORUNGATUNY,"216107",AMURIA,
TESO,AMURIA,AMURIA,ASAMUK,"216105",AMURIAAMURIAASAMUK,ASAMUK,"216105",AMURIA,
TESO,SERERE,KASILO,LABORI,"232104",SEREREKASILOLABORI,LABORI,"232104",SERERE,
TESO,KABERAMAIDO,KALAKI,ANYARA,"213201",KABERAMAIDOKALAKIANYARA,ANYARA,"213201",KABERAMAIDO,
TESO,KABERAMAIDO,KABERAMAIDO,KOBULUBULU,"213105",KABERAMAIDOKABERAMAIDOKOBULUBULU,KOBULUBULU,"213105",KABERAMAIDO,
TESO,SOROTI,SOROTI,SOROTI,"211105",SOROTISOROTISOROTI,SOROTI,"211105",SOROTI,
TESO,KABERAMAIDO,KABERAMAIDO,KABERAMAIDO TOWN COUNCIL,"213104",KABERAMAIDOKABERAMAIDOKABERAMAIDO TOWN COUNCIL,KABERAMAIDO TOWN COUNCIL,"213104",KABERAMAIDO,
TESO,SOROTI,SOROTI  MUNICIPALITY,NORTHERN DIVISION,"211201",SOROTISOROTI MUNICIPALITYEASTERN DIVISION,NORTHERN DIVISION,"211201",SOROTI,
TESO,SOROTI,SOROTI,KAMUDA,"211102",SOROTISOROTIKAMUDA,KAMUDA,"211102",SOROTI,
TESO,KABERAMAIDO,KABERAMAIDO,APERKIRA,"213102",KABERAMAIDOKABERAMAIDOAPERKIRA,APERKIRA,"213102",KABERAMAIDO,
TESO,AMURIA,AMURIA,WERA,"216110",AMURIAAMURIAWERA,WERA,"216110",AMURIA,
TESO,KABERAMAIDO,KABERAMAIDO,OCHERO,"213106",KABERAMAIDOKABERAMAIDOOCHERO,OCHERO,"213106",KABERAMAIDO,
TESO,KABERAMAIDO,KALAKI,KALAKI,"213205",KABERAMAIDOKALAKIKALAKI,KALAKI,"213205",KABERAMAIDO,
TESO,AMURIA,AMURIA,AKERIAU,"216102",AMURIAAMURIAAKERIAU,AKERIAU,"216102",AMURIA,
TESO,SOROTI,SOROTI,TUBUR,"211101",SOROTISOROTITUBUR,TUBUR,"211101",SOROTI,
TESO,AMURIA,KAPELEBYONG,ACOWA,"216201",AMURIAKAPELEBYONGACOWA,ACOWA,"216201",AMURIA,
TESO,SERERE,SERERE,KATETA,"232202",SERERESEREREKATETA,KATETA,"232202",SERERE,
TESO,SOROTI,SOROTI,KATINE,"211104",SOROTISOROTIKATINE,KATINE,"211104",SOROTI,
TESO,KABERAMAIDO,KALAKI,OTUBOI,"213206",KABERAMAIDOKALAKIOTUBOI,OTUBOI,"213206",KABERAMAIDO,
TESO,SOROTI,SOROTI,GWERI,"211107",SOROTISOROTIGWERI,GWERI,"211107",SOROTI,
TESO,SOROTI,SOROTI,ASURET,"211103",SOROTISOROTIASURET,ASURET,"211103",SOROTI,
TESO,AMURIA,AMURIA,KUJU,"216106",AMURIAAMURIAKUJU,KUJU,"216106",AMURIA,
TESO,SERERE,KASILO,KADUNGULU,"232102",SEREREKASILOKADUNGULU,KADUNGULU,"232102",SERERE,
TESO,KABERAMAIDO,KALAKI,BULULU,"213203",KABERAMAIDOKALAKIBULULU,BULULU,"213203",KABERAMAIDO,
TESO,SERERE,KASILO,PINGIRE,"232105",SEREREKASILOPINGIRE,PINGIRE,"232105",SERERE,
TESO,SERERE,SERERE,SERERE TOWN COUNCIL,"232205",SERERESERERESERERE TOWN COUNCIL,SERERE TOWN COUNCIL,"232205",SERERE,
TESO,SOROTI,SOROTI  MUNICIPALITY,EASTERN DIVISION,"211202",SOROTISOROTI MUNICIPALITYNORTHERN DIVISION,EASTERN DIVISION,"211202",SOROTI,
TESO,KABERAMAIDO,KABERAMAIDO,KABERAMAIDO,"213103",KABERAMAIDOKABERAMAIDOKABERAMAIDO,KABERAMAIDO,"213103",KABERAMAIDO,
TESO,KABERAMAIDO,KALAKI,KAKURE,"213204",KABERAMAIDOKALAKIKAKURE,KAKURE,"213204",KABERAMAIDO,
TESO,KABERAMAIDO,KALAKI,APAPAI,"213202",KABERAMAIDOKALAKIAPAPAI,APAPAI,"213202",KABERAMAIDO,
TESO,AMURIA,AMURIA,ORUNGO,"216109",AMURIAAMURIAORUNGO,ORUNGO,"216109",AMURIA,
TESO,AMURIA,AMURIA,OGOLAI,"216108",AMURIAAMURIAOGALAI,OGOLAI,"216108",AMURIA,
TESO,AMURIA,AMURIA,AMURIA TOWN COUNCIL,"216103",AMURIAAMURIAAMURIA TOWN COUNCIL,AMURIA TOWN COUNCIL,"216103",AMURIA,
TESO,AMURIA,AMURIA,WILLA,"216111",AMURIAAMURIAWILLA,WILLA,"216111",AMURIA,
TESO,AMURIA,AMURIA,APEDURU,"216104",AMURIAAMURIAAPEDURU,APEDURU,"216104",AMURIA,
TESO,AMURIA,KAPELEBYONG,AKOROMIT,"216202",AMURIAKAPELEBYONGAKOROMIT,AKOROMIT,"216202",AMURIA,
TESO,AMURIA,KAPELEBYONG,OKUNGUR,"216205",AMURIAKAPELEBYONGOKUNGUR,OKUNGUR,"216205",AMURIA,
TESO,SERERE,KASILO,KASILO TOWN COUNCIL,"232103",SEREREKASILOKASILO TOWN COUNCIL,KASILO TOWN COUNCIL,"232103",SERERE,
TESO,SERERE,KASILO,BUGONDO,"232101",SEREREKASILOBUGONDO,BUGONDO,"232101",SERERE,
TESO,KATAKWI,USUK,KATAKWI,"207201",KATAKWIKATAKWIKATAKWI,KATAKWI,"207201",KATAKWI,
TESO,KATAKWI,USUK,KATAKWI TOWN COUNCIL,"207202",KATAKWIKATAKWIKATAKWI TC,KATAKWI TOWN COUNCIL,"207202",KATAKWI,
TESO,KATAKWI,USUK,PALAM,"207205",KATAKWIKATAKWIPALAM,PALAM,"207205",KATAKWI,
TESO,KATAKWI,USUK,ONGONGOJA,"207204",KATAKWIKATAKWIONGONGOJA,ONGONGOJA,"207204",KATAKWI,
TESO,KATAKWI,USUK,USUK,"207206",KATAKWIKATAKWIUSUK,USUK,"207206",KATAKWI,
TESO,KATAKWI,TOROMA,MAGORO,"207102",KATAKWITOROMAMAGORO,MAGORO,"207102",KATAKWI,
TESO,KATAKWI,TOROMA,TOROMA,"207104",KATAKWITOROMATOROMA,TOROMA,"207104",KATAKWI,
TESO,KATAKWI,TOROMA,OMODOI,"207103",KATAKWITOROMAOMODOI,OMODOI,"207103",KATAKWI,
BUKEDI,BUTALEJA,BUNYOLE,BUDUMBA,"221101",BUTALEJABUNYOLEBUDUMBA,BUDUMBA,"221101",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,BUSABA,"221102",BUTALEJABUNYOLEBUSABA,BUSABA,"221102",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,BUSABI,"221103",BUTALEJABUNYOLEBUSABI,BUSABI,"221103",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,BUSOLWE TOWN COUNCIL,"221105",BUTALEJABUNYOLEBUSOLWE TOWN COUNCIL,BUSOLWE TOWN COUNCIL,"221105",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,BUTALEJA,"221106",BUTALEJABUNYOLEBUTALEJA,BUTALEJA,"221106",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,BUTALEJA TOWN COUNCIL,"221107",BUTALEJABUNYOLEBUTALEJA TOWN COUNCIL,BUTALEJA TOWN COUNCIL,"221107",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,KACHONGA,"221109",BUTALEJABUNYOLEKACHONGA,KACHONGA,"221109",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,MAZIMASA,"221110",BUTALEJABUNYOLEMAZIMASA,MAZIMASA,"221110",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,NAWANJOFU,"221111",BUTALEJABUNYOLENAWANJOFU,NAWANJOFU,"221111",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,NAWEYO,"221112",BUTALEJABUNYOLENAWEYO,NAWEYO,"221112",BUTALEJA,
BUKEDI,BUTALEJA,BUNYOLE,BUSOLWE,"221104",BUTALEJABUNYOLEBUSOLWE,BUSOLWE,"221104",BUTALEJA,
BUKEDI,TORORO,WEST BUDAMA,IYOLWA,"212301",TOROROWEST BUDAMA (KISOLO)IYOLWA,IYOLWA,"212301",TORORO,
BUKEDI,BUSIA,SAMIA-BUGWE,BUSIME,"202203",BUSIASAMIA-BUGWEBUSIIME,BUSIME,"202203",BUSIA,
BUKEDI,BUSIA,SAMIA-BUGWE,BUHEHE,"202201",BUSIASAMIA-BUGWEBUHEHE,BUHEHE,"202201",BUSIA,
BUKEDI,BUSIA,SAMIA-BUGWE,MAJANJI,"202210",BUSIASAMIA-BUGWEMAJANJI,MAJANJI,"202210",BUSIA,
BUKEDI,TORORO,TORORO,KWAPA,"212101",TOROROTOROROKWAPA,KWAPA,"212101",TORORO,
BUKEDI,BUSIA,SAMIA-BUGWE,DABANI,"202207",BUSIASAMIA-BUGWEDABANI,DABANI,"202207",BUSIA,
BUKEDI,BUSIA,SAMIA-BUGWE,MASAFU,"202212",BUSIASAMIA-BUGWEMASAFU,MASAFU,"202212",BUSIA,
BUKEDI,TORORO,WEST BUDAMA,NAGONGERA,"212307",TOROROWEST BUDAMA (KISOLO)NAGONGERA,NAGONGERA,"212307",TORORO,
BUKEDI,TORORO,TORORO MUNICIPALITY,WESTERN DIVISION,"212202",TOROROTORORO MUNICIPALITYWESTERN DIVISION,WESTERN DIVISION,"212202",TORORO,
BUKEDI,TORORO,WEST BUDAMA,NABUYOGA,"212306",TOROROWEST BUDAMA (KISOLO)NABUYOGA,NABUYOGA,"212306",TORORO,
ELGON,MANAFWA,BUBULO,BUMWONI,"223110",MANAFWABUBULOBUMWONI,BUMWONI,"234110",NAMISINDWA,
ELGON,MANAFWA,BUBULO,KHABUTOOLA,"223119",MANAFWABUBULOKHABUTOOLA,KHABUTOOLA,"223119",MANAFWA,
BUKEDI,TORORO,WEST BUDAMA,KIREWA,"212302",TOROROWEST BUDAMA (KISOLO)KIREWA,KIREWA,"212302",TORORO,
BUKEDI,TORORO,WEST BUDAMA,MULANDA,"212305",TOROROWEST BUDAMA (KISOLO)MULANDA,MULANDA,"212305",TORORO,
BUKEDI,BUSIA,SAMIA-BUGWE,BUYANGA,"202206",BUSIASAMIA-BUGWEBUYAGA,BUYANGA,"202206",BUSIA,
